,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
15,Lukas Klünter,FC Koln,M(R),8,720,1,1,4,-,0.3,59.9,0.9,-,7.37,2,5.1,1,0.8,3.5,0.3,0.4,-,0.5,1,1.8,0.1,1,0.4,19.6,0.3,0.5,-,Bundesliga,2016/2017
16,Sven Müller,FC Koln,Goalkeeper,1,90,-,-,-,-,-,40.7,-,-,7.35,-,-,-,-,1,-,-,-,-,-,-,-,-,-,27,-,7,-,Bundesliga,2016/2017
17,Tom Starke,Bayern,GK,3,270,-,-,-,-,-,79.7,-,-,7.35,-,-,-,-,1,-,-,-,-,0.3,-,-,-,0.3,26.3,-,3.7,-,Bundesliga,2016/2017
18,Frederik Sørensen,FC Koln,D(CR),30(1),2680,-,2,5,-,0.6,72,2.6,3,7.34,3.1,2.7,1.9,0.4,5.2,0.8,0.7,-,0.5,0.3,0.7,-,0.1,0.4,38.3,0.1,4.7,-,Bundesliga,2016/2017
19,Anthony Modeste,FC Koln,FW,34,2978,25,2,3,-,3,63.5,4.4,7,7.34,0.5,0.5,1.4,-,1.1,0.2,0.1,-,0.6,0.7,1.9,1.7,0.9,2.4,20.2,-,0.3,-,Bundesliga,2016/2017
20,Mats Hummels,Bayern,D(C),24(3),2181,1,1,4,-,1.1,88.8,3.4,2,7.32,2.1,2.1,0.6,0.6,2.5,0.4,0.3,-,0.4,0.1,0.3,-,0.1,0.1,76.9,0.1,2.8,-,Bundesliga,2016/2017
21,Sead Kolasinac,Schalke,M(L),24(1),2070,3,5,5,-,0.7,71.7,1.8,2,7.32,2.8,3.2,1.6,-,2.1,0.8,0.2,1,0.9,0.7,0.9,0.2,0.6,1.2,38.3,0.4,1.8,-,Bundesliga,2016/2017
22,Thomas Müller,Bayern,FW,25(4),2265,5,12,-,-,2.2,76,1.8,1,7.30,0.5,0.7,0.7,0.1,0.3,0.6,0.2,-,2.1,0.6,0.8,0.6,1.3,1.3,36.5,0.6,0.9,-,Bundesliga,2016/2017
23,Johannes Geis,Schalke,DMC,17(1),1334,-,-,4,-,0.8,78.6,2.3,1,7.29,1.7,2.4,1.3,-,2,0.7,0.2,-,2.5,0.3,1.3,-,0.4,0.7,46,2.2,5.3,-,Bundesliga,2016/2017
24,Timo Werner,RBL,FW,28(3),2435,21,5,4,-,2.4,67.5,0.9,4,7.29,0.8,0.7,0.7,-,0.1,0.5,-,-,1,0.7,1,1.6,0.9,2.1,22.9,0.3,0.4,-,Bundesliga,2016/2017
25,Arturo Vidal,Bayern,M(CR),21(6),1824,4,2,8,-,1.4,87.8,2.1,1,7.28,2.9,1.9,1.9,0.1,0.6,1,0.1,-,0.9,0.4,0.8,0.1,0.4,0.7,70,0.1,4.6,-,Bundesliga,2016/2017
26,Willi Orbán,RBL,D(C),28,2518,3,1,7,1,0.8,81.5,4.5,-,7.28,2.4,2.4,1.1,1.2,4.9,0.6,0.4,-,0.1,-,1.1,0.1,0.3,0.2,50.2,-,3,-,Bundesliga,2016/2017
27,Markus Suttner,Ingolstadt,M(L),31,2737,4,5,10,-,1.4,60.4,2.2,1,7.28,2.2,3,1.1,0.2,2.1,0.8,0.1,1,1.7,0.5,0.5,0.1,0.4,0.6,33,1.5,2.7,-,Bundesliga,2016/2017
28,Javi Martínez,Bayern,M(C),25,2135,1,1,5,-,0.4,91.6,2.4,-,7.27,1.7,2,0.8,0.6,2.4,0.3,0.4,-,0.2,0.2,1.1,0.1,0.2,0.2,78.4,-,2.9,-,Bundesliga,2016/2017
29,Jonas Hector,FC Koln,M(CL),33,2970,1,2,6,-,0.5,81.2,2.3,2,7.26,2.6,2.5,0.8,-,1.8,1.1,0.3,-,1.1,1,2.1,0.1,0.7,0.8,43.3,0.3,2.3,-,Bundesliga,2016/2017
30,Naldo,Schalke,D(C),19,1624,1,-,1,1,1.5,85.1,3.6,3,7.25,1.2,2.7,1.1,0.5,6.5,0.4,0.7,-,0.1,0.1,0.6,-,0.1,0.1,42.8,-,3.9,-,Bundesliga,2016/2017
31,Bernardo,RBL,M(L),21(1),1894,-,1,3,-,0.6,74.4,3.3,-,7.24,2.8,3,1.3,0.4,2.2,0.8,0.2,-,0.6,0.3,0.7,-,0.5,0.9,37.8,0.2,2.8,-,Bundesliga,2016/2017
32,Raffael,Borussia M.Gladbach,FW,18(2),1504,7,-,1,-,2.3,76.4,0.5,1,7.24,0.7,0.4,0.4,-,0.1,0.7,-,-,2.2,2.5,1.8,0.2,2.2,1.3,30.9,0.8,0.7,0.1,Bundesliga,2016/2017
33,Marcel Risse,FC Koln,M(CLR),13,1104,2,4,1,-,1.7,62.1,0.3,1,7.24,1.1,1.7,0.4,-,0.2,0.7,0.2,-,1.6,1.6,0.6,-,0.5,1.2,32.1,0.9,2.9,0.1,Bundesliga,2016/2017
34,Marc Bartra,Borussia Dortmund,DMC,18(1),1561,-,3,5,-,1.1,82.3,2.7,-,7.24,2.8,3.3,1.7,1,3,1.4,0.6,-,0.5,0.6,0.9,0.1,0.2,0.5,74.2,-,3.6,0.1,Bundesliga,2016/2017
35,Xabi Alonso,Bayern,M(C),22(5),1906,3,2,6,-,0.9,89.4,1.6,1,7.22,2,2.4,1,-,0.5,1.2,0.1,-,1.5,0.2,1,-,0.6,0.2,75.2,0.8,6.1,-,Bundesliga,2016/2017
36,Leon Goretzka,Schalke,M(CR),30,2569,5,3,2,-,1.7,78,1.6,1,7.21,2.2,2.6,1.3,-,0.8,1.6,0.2,-,1.1,1.2,1.8,-,1.4,1.3,40.4,0.1,2,-,Bundesliga,2016/2017
37,Alexander Hack,Mainz,D(C),13(2),1295,-,1,-,-,0.5,76.9,4.3,-,7.21,2.3,3.3,0.4,0.5,3.6,1.3,1,-,0.3,0.3,1.2,-,0.3,0.4,49.1,0.1,4.6,-,Bundesliga,2016/2017
38,Sokratis Papastathopoulos,Borussia Dortmund,D(CR),26,2300,2,-,7,-,0.8,87.8,3.7,2,7.21,2.3,1.5,1.7,1.2,4,0.5,0.5,-,0.2,0.4,2.2,-,0.3,0.4,74.1,-,4.8,-,Bundesliga,2016/2017
39,Konstantinos Stafylidis,Augsburg,M(L),26(1),2244,4,-,6,-,1.7,71.4,1.4,6,7.21,2.1,3.3,0.9,0.3,3.3,0.6,0.4,-,0.6,0.3,1,-,0.4,0.5,31,0.4,4,-,Bundesliga,2016/2017
40,Marcel Halstenberg,RBL,M(L),30,2659,-,1,4,-,0.9,72.2,3.2,1,7.20,2.2,2.7,1.2,0.1,1.9,0.8,0.3,-,0.9,0.9,0.9,-,0.7,0.7,36.8,0.3,1,-,Bundesliga,2016/2017
41,Steven Zuber,Hoffenheim,M(CLR),23(1),2027,4,4,2,-,1.5,81.4,0.3,-,7.20,2,2.5,1,0.3,0.9,0.7,-,1,0.8,1.1,1.5,-,1.1,0.8,43.4,0.4,2.3,-,Bundesliga,2016/2017
42,Jannik Vestergaard,Borussia M.Gladbach,D(C),29(5),2657,4,1,1,-,1,84.9,3.9,3,7.19,2.1,1.6,0.6,0.9,5,0.9,0.6,-,0.1,0.3,0.6,-,0.1,0.1,57.4,-,3.6,-,Bundesliga,2016/2017
43,Marco Fabián,Eintracht Frankfurt,FW,23(1),2058,7,4,10,-,2.7,78.6,0.9,3,7.18,1.7,2.1,2.1,-,0.2,1,-,-,1.5,1,2.6,0.1,1.3,1.6,30.6,1,1.5,0.1,Bundesliga,2016/2017
44,Raphaël Guerreiro,Borussia Dortmund,M(CL),17(7),1483,6,3,-,-,1.4,80.1,0.3,3,7.18,1.2,1.4,0.7,0.1,0.8,0.3,0.2,-,1.1,1.1,0.5,0.1,0.9,0.4,40.3,0.9,1.6,-,Bundesliga,2016/2017
45,Mergim Mavraj,FC Koln,D(C),16,1440,-,-,2,-,0.4,88.1,3.4,-,7.17,1.8,2.8,1.1,0.1,5.6,0.8,0.9,-,-,0.1,0.5,-,0.2,0.2,42.1,-,2.6,-,Bundesliga,2016/2017
46,Douglas Costa,Bayern,M(CLR),14(9),1374,4,3,2,-,1.9,80.2,0.1,-,7.17,0.4,0.4,0.8,-,-,0.1,-,-,1.5,2.5,0.7,0.3,1,0.8,30.1,0.9,1,-,Bundesliga,2016/2017
47,Benedikt Höwedes,Schalke,D(CLR),31,2790,1,1,7,-,0.6,86.3,2.2,1,7.16,2,3.8,1,0.7,3.5,0.7,0.4,-,0.2,0.1,1.2,0.1,0.2,0.4,53.8,-,4.1,-,Bundesliga,2016/2017
48,Vincenzo Grifo,Freiburg,AM(CL),27(3),2495,6,8,1,-,2.8,72.8,0.6,1,7.15,1.1,1.2,0.4,-,0.6,0.7,0.1,-,2.4,1.2,1.2,0.4,1.7,1.6,36.7,1.5,1.1,0.2,Bundesliga,2016/2017
49,Marco Reus,Borussia Dortmund,FW,16(1),1190,7,4,1,1,2.5,75.5,0.4,1,7.15,0.9,0.6,1.5,-,0.2,0.2,-,-,1.4,1.4,1.6,0.9,1,1.9,24.5,0.5,0.9,0.1,Bundesliga,2016/2017
50,Diego Demme,RBL,DMC,32,2872,1,3,4,-,0.4,79.1,0.9,1,7.15,3.3,2.9,2.5,-,0.8,2.2,0.1,-,0.9,0.6,2.3,-,0.9,0.9,68.6,0.3,4.2,0.1,Bundesliga,2016/2017
51,David Alaba,Bayern,M(CL),29(3),2508,4,4,1,-,1,88.6,0.7,1,7.14,1.3,1.8,0.5,0.4,0.9,0.3,0.3,-,1.1,0.3,0.3,0.2,0.7,0.6,55,0.7,2.1,-,Bundesliga,2016/2017
52,Philipp Lahm,Bayern,DMC,24(2),2090,1,2,1,-,0.3,90,0.7,-,7.14,1.6,1.9,0.4,0.1,1,0.5,0.1,-,1.5,0.5,0.7,0.1,0.3,0.4,73.3,0.7,2.1,-,Bundesliga,2016/2017
53,Pawel Olkowski,FC Koln,M(R),12(2),1106,-,1,2,-,0.1,60.3,1.9,1,7.13,2.1,3.2,1.3,0.1,4.3,0.8,0.2,-,0.6,0.8,1.3,-,0.5,0.9,22.9,0.4,1.6,-,Bundesliga,2016/2017
54,Juan Bernat,Bayern,M(CL),13(5),1236,2,2,1,-,0.6,89.9,0.9,2,7.13,1.2,1.6,1,0.2,0.8,0.6,0.3,-,0.8,1.7,1,0.1,0.8,0.7,44,0.5,0.4,-,Bundesliga,2016/2017
55,Mario Gomez,Wolfsburg,FW,32(1),2854,16,1,4,-,2.5,62.6,4,3,7.13,0.6,0.4,1.3,-,1.8,0.2,0.3,-,1.2,0.7,0.9,0.9,0.8,1.8,20.6,-,0.3,-,Bundesliga,2016/2017
56,Thomas Delaney,Werder Bremen,DMC,11(2),920,4,1,3,-,1.1,69.8,3.2,1,7.13,2.2,2.2,2.1,0.1,1.5,1,0.6,-,0.5,-,1.2,-,0.4,0.5,38.2,0.1,3.2,-,Bundesliga,2016/2017
57,Alessandro Schöpf,Schalke,M(CLR),22(6),2038,6,2,4,-,1,77.5,0.8,2,7.12,2.1,2.4,1.9,0.2,1.1,1,0.1,-,0.9,1.2,1.5,0.2,0.9,1.5,32.6,0.5,0.9,-,Bundesliga,2016/2017
58,Josuha Guilavogui,Wolfsburg,M(C),17(2),1541,-,-,6,-,0.4,82.2,1.8,1,7.12,2.8,4.5,2.3,0.1,2,0.8,0.4,-,0.6,0.6,1.1,0.1,0.5,0.9,44.6,0.1,2.8,-,Bundesliga,2016/2017
59,Lukasz Piszczek,Borussia Dortmund,M(R),23(2),2036,5,1,1,-,0.8,80.5,2,2,7.10,1.8,1.5,0.7,0.6,2.5,0.6,0.2,-,0.7,0.4,0.5,-,0.5,0.5,50.1,0.4,1.7,0.1,Bundesliga,2016/2017
60,Julian Draxler,Wolfsburg,FW,12(1),1055,-,2,-,-,2.2,82.4,1.3,-,7.09,0.6,0.8,1.3,-,0.1,0.2,0.1,-,2.1,2.1,0.8,0.3,1.5,1.6,33.2,1.2,2.8,-,Bundesliga,2016/2017
61,Andrej Kramaric,Hoffenheim,FW,28(6),2374,15,8,1,-,2.9,83.1,0.2,3,7.09,0.3,0.6,0.4,-,-,0.2,0.1,-,1.1,0.9,1,0.5,1.4,1.2,24.6,0.4,1.2,0.1,Bundesliga,2016/2017
62,Mahmoud Dahoud,Borussia M.Gladbach,M(C),26(2),2281,2,6,3,-,1.6,81.4,0.5,1,7.09,2.7,1.7,1.6,0.1,0.8,1.4,0.1,-,1,1.4,1.2,0.1,1.1,1,55.8,0.1,2.6,0.1,Bundesliga,2016/2017
63,Jeffrey Gouweleeuw,Augsburg,D(C),18,1550,2,1,4,-,0.4,76.5,1.6,-,7.09,2.1,3,1.6,0.2,5.8,0.7,0.4,-,0.3,0.3,0.3,0.1,0.3,0.5,34.8,-,3.2,-,Bundesliga,2016/2017
64,Omar Mascarell,Eintracht Frankfurt,DMC,27(1),2450,-,-,13,-,0.4,80.7,2.4,1,7.09,2.2,3.8,1.7,-,2.1,0.8,0.2,-,0.5,0.6,0.6,-,0.4,0.8,52.6,-,3.3,-,Bundesliga,2016/2017
65,Marc Stendera,Eintracht Frankfurt,M(C),2,131,-,-,-,-,-,60.9,-,-,7.09,7,3.5,1,-,1,2.5,-,-,-,-,1.5,-,3,1.5,11.5,0.5,0.5,-,Bundesliga,2016/2017
66,Lars Stindl,Borussia M.Gladbach,FW,29(1),2597,11,3,8,-,2.3,80,1.6,2,7.08,1.3,0.9,1.8,-,0.5,0.8,-,-,1.3,0.6,1.8,0.1,1.6,2,46.2,-,1.2,0.1,Bundesliga,2016/2017
67,Marvin Compper,RBL,D(C),25,2102,2,-,6,-,0.3,79.5,2.4,2,7.08,1.8,2.6,0.9,0.7,4.8,0.9,0.2,-,-,0.2,0.6,-,-,0.4,47.5,-,3.2,-,Bundesliga,2016/2017
68,Thorgan Hazard,Borussia M.Gladbach,FW,18(5),1632,6,4,3,-,1.8,74.4,0.8,2,7.08,1.2,1,1.3,-,0.6,0.9,0.1,-,1.4,1.7,1.3,0.5,1.3,1.3,32.1,0.6,0.9,-,Bundesliga,2016/2017
69,Mitchell Weiser,Hertha Berlin,M(R),12(5),1126,2,4,2,-,0.6,70.1,0.6,2,7.08,1.4,1.8,1.2,-,0.5,0.7,0.1,-,1.6,2.1,2.4,0.2,1.2,1.5,26.4,0.4,0.7,0.1,Bundesliga,2016/2017
70,Julian Weigl,Borussia Dortmund,DMC,27(3),2416,-,-,2,-,0.2,89.5,1.8,-,7.07,2.2,2.3,1.1,0.2,1.2,1,0.2,-,0.2,0.9,2.1,-,0.6,0.6,67.6,-,2.7,-,Bundesliga,2016/2017
71,Daniel Baier,Augsburg,M(C),27,2399,1,3,5,-,0.9,73.4,1.3,2,7.07,2.2,3.9,1.4,-,1.3,1.4,-,-,1.2,0.3,2,0.1,0.6,0.4,50.3,0.5,4,-,Bundesliga,2016/2017
72,Marcel Sabitzer,RBL,FW,31(1),2601,8,4,3,-,2.5,68.1,0.7,1,7.06,1,1.1,0.7,-,0.9,0.5,0.1,-,1.1,0.8,1.2,0.3,1.3,1.3,34.4,0.2,1.3,0.2,Bundesliga,2016/2017
73,Fin Bartels,Werder Bremen,FW,23(8),2224,8,7,4,-,1.4,74.9,0.6,2,7.06,1.2,0.8,1,-,0.3,0.7,-,-,1.3,1.5,1.5,0.2,1.2,1.6,23.7,0.1,0.9,-,Bundesliga,2016/2017
74,Sebastian Langkamp,Hertha Berlin,D(C),26(1),2312,-,-,5,-,0.3,86.3,3.6,2,7.06,1.6,2.4,1,0.9,4.2,0.3,0.5,-,0.1,0.1,1.4,-,0.1,0.3,57.2,-,2.7,-,Bundesliga,2016/2017
75,Benjamin Henrichs,Leverkusen,M(LR),27(2),2427,-,2,1,-,0.2,75.9,0.9,-,7.06,3.4,3.4,1,0.2,1.9,1.1,0.2,-,0.6,1.1,1.2,-,0.6,1,42.8,0.3,1.7,-,Bundesliga,2016/2017
76,Roberto Hilbert,Leverkusen,M(R),7,586,-,-,2,-,0.3,70.7,2.4,-,7.06,3.1,2.7,1.1,0.3,2.4,1.7,0.3,-,1.3,0.4,1,0.1,0.4,0.7,35.6,1.3,3.6,-,Bundesliga,2016/2017
77,Stefan Ilsanker,RBL,DMC,29(4),2644,-,-,8,-,0.3,78.2,2.7,-,7.06,2.8,2.8,1.4,0.5,2.9,1.1,0.4,-,0.3,0.2,0.8,0.1,0.2,0.6,48,0.1,2.5,-,Bundesliga,2016/2017
78,Niklas Schmidt,Werder Bremen,AM(C),0(1),14,-,1,-,-,-,75,-,-,7.05,2,1,-,-,-,1,-,-,1,-,-,-,-,-,4,1,-,-,Bundesliga,2016/2017
79,David Abraham,Eintracht Frankfurt,D(C),30,2585,1,2,5,1,0.6,82.8,3,4,7.05,1.3,2.8,1,1.6,4.1,0.5,0.6,-,0.3,0.2,1,-,0.1,0.2,50.1,-,4.3,-,Bundesliga,2016/2017
80,Christoph Kramer,Borussia M.Gladbach,M(C),23(1),1964,-,4,5,1,0.1,84.9,2.3,3,7.05,3,2.5,1.7,-,1.3,2.1,0.5,-,0.5,0.7,1.2,-,0.8,0.9,64.4,-,2.8,-,Bundesliga,2016/2017
81,Jérôme Gondorf,Darmstadt,M(CR),29,2552,3,4,7,-,1.1,64.6,2.7,4,7.03,2.8,2.5,1.5,-,1.8,1.9,0.3,-,1.2,0.5,2.9,0.1,1,2.3,31.7,0.7,2.6,-,Bundesliga,2016/2017
82,Yuya Osako,FC Koln,FW,27(3),2377,7,6,4,-,1.4,70.1,1.3,2,7.03,1.4,0.6,1.6,-,0.6,0.8,0.1,-,1.1,0.9,1.8,0.2,1.5,2.3,25,0.1,1.1,0.2,Bundesliga,2016/2017
83,Sandro Wagner,Hoffenheim,FW,30(1),2601,11,2,3,1,2.1,63.1,3.3,3,7.03,1,0.5,2.6,0.2,1,0.4,0.1,-,0.5,0.3,2.7,1,1.2,2.2,25.6,0.2,0.7,-,Bundesliga,2016/2017
84,Pascal Groß,Ingolstadt,FW,31(2),2731,5,4,5,-,1.5,69.4,1,2,7.03,2,1.5,1.4,-,0.3,1.4,0.1,-,3,0.3,1.4,0.1,0.6,1.1,46.1,2,2.6,-,Bundesliga,2016/2017
85,Adrián Ramos,Borussia Dortmund,FW,4(3),356,2,1,2,-,1.7,66.3,3,-,7.02,0.3,0.4,1.6,-,0.7,0.1,-,-,0.7,0.1,1.1,0.1,0.3,1.3,11.4,-,0.3,-,Bundesliga,2016/2017
86,Andreas Christensen,Borussia M.Gladbach,DMC,31,2782,2,-,1,-,0.4,91.5,2.7,1,7.01,1.5,2.3,0.6,0.7,3.9,0.3,0.8,-,0.2,0.2,0.7,-,0.1,0.4,62.8,-,2.6,-,Bundesliga,2016/2017
87,Yussuf Poulsen,RBL,FW,25(4),2068,5,4,4,-,1.6,65.7,4,-,7.01,0.8,0.5,2.1,-,0.5,0.3,0.1,-,0.9,0.7,1.7,0.6,1.9,2.6,22,-,0.1,0.1,Bundesliga,2016/2017
88,Marvin Plattenhardt,Hertha Berlin,M(L),27,2430,3,3,3,-,0.9,75.3,1,4,7.01,1.6,2,1.2,0.2,1.7,0.6,0.2,-,1.3,0.4,0.9,-,0.2,0.3,37.8,1.1,2.4,-,Bundesliga,2016/2017
89,Leonardo Bittencourt,FC Koln,FW,12(4),977,3,5,3,-,1.4,65,0.2,-,7.01,1.9,1,1,-,0.3,0.6,-,-,0.9,0.9,1.7,0.1,0.3,1.2,20,0.3,0.5,0.1,Bundesliga,2016/2017
90,Wendell,Leverkusen,M(L),27(5),2529,2,2,8,1,0.6,79.9,1.2,-,7.01,3,2.4,1.4,0.2,1.6,1.1,0.3,-,0.8,0.6,1,-,0.5,0.8,46.3,0.4,1.5,-,Bundesliga,2016/2017
91,Vedad Ibisevic,Hertha Berlin,FW,32,2723,12,4,7,1,2.3,62.6,3.8,2,7.00,0.9,0.3,1.8,-,0.7,0.4,0.1,-,0.6,0.8,1.9,0.5,1.8,1.7,20.9,-,0.8,0.1,Bundesliga,2016/2017
92,Yunus Malli,Mainz,FW,15(1),1381,6,6,-,-,1.9,68.8,0.2,2,7.00,0.5,0.6,0.4,-,0.3,0.1,0.1,-,2.1,0.7,0.8,0.6,1.1,1.8,26.4,1.8,0.8,0.1,Bundesliga,2016/2017
93,Zlatko Junuzovic,Werder Bremen,M(CLR),28(2),2497,4,8,5,-,1.4,74.5,0.4,1,6.99,1.5,2.3,1.5,-,0.7,1.6,0.2,-,1.7,0.3,2,0.2,0.5,1.6,36,1,1.9,-,Bundesliga,2016/2017
94,Stefan Bell,Mainz,D(CR),30(1),2744,5,1,9,1,0.8,75,3.2,-,6.99,1.5,2.9,1.3,0.8,4.7,0.6,0.7,-,0.5,0.1,0.7,0.1,0.2,0.1,41.6,-,4.6,-,Bundesliga,2016/2017
95,Niklas Süle,Hoffenheim,D(CR),33,2887,2,2,4,-,0.8,89.6,1.9,1,6.99,2.1,2.1,0.5,0.7,2.5,0.2,0.5,1,0.2,0.2,0.6,-,0.2,0.2,70.9,-,3.3,-,Bundesliga,2016/2017
96,Danny Latza,Mainz,M(C),18(3),1580,4,-,6,-,1.3,76.4,2.8,1,6.99,1.8,2.4,1.4,-,1.5,2.2,0.1,-,0.7,0.5,1.6,-,1,0.6,37.5,-,1.5,-,Bundesliga,2016/2017
97,Florent Hadergjonaj,Ingolstadt,M(R),25,2222,1,2,6,-,0.4,55.7,2,1,6.99,2.2,2.6,1.2,0.3,2.5,0.6,0.1,-,0.9,0.5,1.2,-,0.2,0.4,32.4,0.8,2.4,-,Bundesliga,2016/2017
98,Joshua Kimmich,Bayern,M(R),15(12),1542,6,1,1,-,1.1,89.9,0.9,2,6.99,1.4,1,0.6,0.2,0.7,0.4,0.3,-,1.1,0.2,1.4,0.1,0.3,0.6,51.5,0.4,3.1,-,Bundesliga,2016/2017
99,Mergim Mavraj,Hamburg,D(C),14,1260,-,-,3,-,0.6,65.6,4.2,-,6.98,3,2.9,1.4,0.8,5.4,0.6,0.8,-,-,0.1,0.9,-,0.1,-,30.1,-,2.4,-,Bundesliga,2016/2017
100,Hamit Altintop,Darmstadt,M(CR),15(1),1361,-,-,3,-,1.3,84.9,0.3,1,6.98,3.3,2.7,1,-,0.4,1.8,0.6,-,0.7,1.4,0.9,-,0.8,1.3,45.9,0.2,5.5,-,Bundesliga,2016/2017
101,John Brooks,Hertha Berlin,D(C),24,2116,2,-,5,-,0.5,86.1,2.4,1,6.98,1.4,2.6,1,0.8,5,0.8,0.5,1,-,0.2,1,-,0.1,0.3,56.9,-,5.8,-,Bundesliga,2016/2017
102,Makoto Hasebe,Eintracht Frankfurt,M(CR),21(1),1887,1,1,2,-,0.4,82.3,1.8,-,6.97,1.5,2.8,0.8,0.6,1.5,0.6,0.4,-,0.7,0.4,1,-,0.2,0.5,49.8,0.2,3.9,-,Bundesliga,2016/2017
103,Gonzalo Castro,Borussia Dortmund,M(CR),23(5),1927,3,6,5,-,1.1,84,0.4,1,6.97,1.5,0.9,0.8,-,0.5,0.4,0.1,-,1.5,0.6,0.8,-,0.7,0.9,49.9,0.5,2.3,-,Bundesliga,2016/2017
104,Santiago García,Werder Bremen,M(L),16(3),1445,1,2,5,-,0.6,73.5,3.5,-,6.97,1.7,3,1,0.1,2.3,0.6,0.1,-,0.4,0.3,2,-,0.6,1.1,31.8,0.2,0.7,-,Bundesliga,2016/2017
105,Maximilian Philipp,Freiburg,FW,23(2),1939,9,2,5,-,2.1,69.7,1.6,2,6.97,1,0.9,1.7,-,0.6,0.7,0.1,-,1,1.4,1.9,0.2,1.2,1.8,21,0.1,0.7,-,Bundesliga,2016/2017
