,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
27,Aleksandar Kolarov,Roma,M(L),32(1),2906,8,2,6,1,1.3,80.6,1.2,5,7.12,1.2,1.2,0.8,0.5,2.1,0.4,0.5,-,1.8,0.9,1.2,-,0.5,0.8,48.7,1.8,2.7,-,Serie A,2018/2019
28,Adrian Semper,Chievo,GK,6,540,-,-,-,-,-,53.3,0.3,-,7.12,-,0.2,-,-,1,-,-,-,-,-,0.2,-,-,-,28.2,-,8,-,Serie A,2018/2019
29,Hakan Çalhanoglu,AC Milan,FW,34(2),2898,3,6,3,-,2.8,85.2,0.7,2,7.12,1.4,0.8,0.8,-,0.3,0.6,0.1,-,2.3,0.9,1.1,0.1,1,1.9,47.5,0.8,3.6,0.1,Serie A,2018/2019
30,Robin Gosens,Atalanta,M(CL),23(5),1947,3,2,2,-,0.9,78.9,1.5,2,7.11,2.3,1.4,0.9,0.3,1.7,0.6,0.1,-,0.6,0.7,1.1,0.3,0.3,1.4,34.9,0.6,1,-,Serie A,2018/2019
31,Erick Pulgar,Bologna,DMC,27(1),2363,6,2,6,1,1.2,83.9,1.6,3,7.11,2.3,1.8,1.1,0.1,1.8,1.8,0.2,1,2.1,0.4,1.2,-,0.7,1.2,51.4,1.2,3.6,-,Serie A,2018/2019
32,Fabio Quagliarella,Sampdoria,FW,37,3211,26,8,1,-,3.8,69.1,0.7,6,7.11,0.4,0.2,0.9,-,0.5,0.4,-,-,1,0.5,1.6,1,1.4,2.5,23.1,0.2,0.6,-,Serie A,2018/2019
33,Merih Demiral,Sassuolo,D(C),14,1260,2,-,3,-,0.5,87,3.9,1,7.11,1.7,1.4,1.9,0.9,5.6,0.2,0.8,-,0.1,0.3,0.3,0.1,0.1,0.1,50.4,-,1.7,-,Serie A,2018/2019
34,Lucas Leiva,Lazio,M(C),22(5),1988,-,2,7,-,0.6,87.9,1.6,2,7.11,3.4,2,1.7,-,1.4,1.5,0.4,-,1.1,0.4,0.7,0.1,0.9,0.3,51,0.4,2.6,0.1,Serie A,2018/2019
35,Kevin Malcuit,Napoli,M(R),20(4),1806,-,2,3,-,0.5,85.9,0.8,1,7.11,1.8,1.9,1,0.1,2.3,0.5,0.2,-,0.9,1.4,0.9,0.1,0.8,1.6,41.2,1,1.4,-,Serie A,2018/2019
36,Bartlomiej Dragowski,Empoli,GK,14,1260,-,-,2,-,-,60,0.4,3,7.10,-,-,0.1,-,1.1,0.1,-,-,-,-,0.2,-,-,-,28.2,-,4.9,-,Serie A,2018/2019
37,Kevin Strootman,Roma,DMC,1,90,-,-,-,-,-,77.8,2,-,7.09,2,3,1,-,2,3,-,-,2,-,-,-,-,3,36,-,-,1,Serie A,2018/2019
38,Marcelo Brozovic,Inter,M(CR),31(1),2657,2,1,10,1,0.8,90.1,0.8,4,7.08,3.2,1.4,1.5,-,0.8,1.7,0.3,-,1.6,0.7,0.9,-,0.8,1.4,78.8,0.8,7.2,0.1,Serie A,2018/2019
39,Paulo Dybala,Juventus,FW,24(6),2137,5,4,2,-,2.2,89.3,0.1,4,7.08,0.6,0.5,0.6,-,-,0.5,0.1,-,1.7,1.7,2.2,0.2,1.4,2.4,39.1,0.9,3.7,0.1,Serie A,2018/2019
40,Sime Vrsaljko,Inter,M(R),8(2),726,-,2,2,-,0.2,85.9,1.2,-,7.08,2,1.1,0.9,0.1,2.1,0.5,0.1,-,1.6,0.2,1,0.1,0.4,0.8,49.6,2.1,1.8,-,Serie A,2018/2019
41,Alessio Cragno,Cagliari,GK,38,3420,-,-,1,-,-,61,0.4,8,7.07,-,0.1,-,-,0.8,-,-,-,-,-,0.2,-,-,0.1,28.3,-,9.6,-,Serie A,2018/2019
42,Federico Fazio,Roma,D(C),31(3),2805,5,-,6,-,0.9,85.1,3.4,2,7.07,0.8,1.6,0.8,0.9,4.9,0.4,1,-,0.2,0.4,0.4,-,0.2,0.5,41.4,-,2.6,-,Serie A,2018/2019
43,Germán Pezzella,Fiorentina,D(C),32,2852,2,1,6,-,0.8,85.9,3.8,1,7.06,1.8,1.9,1,0.3,4.8,0.6,0.9,1,0.2,0.1,0.8,-,0.3,0.5,50.9,-,3.6,-,Serie A,2018/2019
44,Kalidou Koulibaly,Napoli,D(C),35,3134,2,2,10,1,0.5,88.7,2.2,2,7.06,1.7,1.1,1.4,0.5,3.9,0.5,0.9,-,0.2,0.3,0.5,-,0.3,0.5,71.9,-,4.5,-,Serie A,2018/2019
45,Ivan Perisic,Inter,FW,30(4),2707,8,3,5,-,2.9,74.6,1.8,5,7.06,1,0.7,0.8,-,1.4,1,0.1,1,1.8,0.7,0.3,0.3,0.5,1.5,33.1,1.4,1,0.1,Serie A,2018/2019
46,Steven Nzonzi,Roma,M(C),29(1),2619,1,2,7,-,0.7,87.7,3.4,1,7.06,2.2,0.9,1.1,-,1.7,0.4,0.8,-,0.8,0.4,0.5,-,0.4,0.5,56.3,-,3.2,-,Serie A,2018/2019
47,Luis Alberto,Lazio,FW,25(2),2003,4,5,5,1,2.5,82,0.6,3,7.05,2,0.4,0.9,-,0.3,1.3,0.1,-,2.9,0.9,0.9,0.1,1.6,1.8,47.4,1.6,2.7,0.1,Serie A,2018/2019
48,Christian Kouamé,Genoa,FW,33(5),3072,4,5,4,-,2.3,66,5.2,1,7.05,0.8,0.7,0.9,-,0.6,0.3,0.1,-,1.3,1.1,2.2,0.5,2.1,2.7,23.8,0.2,0.4,-,Serie A,2018/2019
49,Stefano Okaka,Udinese,FW,11(5),972,6,1,4,-,1.1,71.6,3.4,1,7.04,0.8,-,2.4,-,0.9,0.4,0.1,-,1.1,1.6,1.8,0.4,2.7,2.5,14.1,-,0.3,-,Serie A,2018/2019
50,José Callejón,Napoli,FW,29(5),2652,3,10,1,-,1.8,86.6,0.3,1,7.03,1,0.6,0.4,-,0.2,1.1,0.1,-,2.1,0.4,1.4,0.5,0.6,0.8,43.8,1.2,1.9,-,Serie A,2018/2019
51,Joaquín Correa,Lazio,FW,18(16),1919,5,6,5,-,2.1,86.1,0.6,1,7.03,0.6,0.1,0.8,-,0.2,0.4,0.1,-,1.7,2.1,1.2,0.2,0.8,1.7,25.1,0.2,0.5,0.1,Serie A,2018/2019
52,Miralem Pjanic,Juventus,M(C),27(4),2288,2,6,5,1,0.9,92.1,0.4,3,7.03,1.3,1.2,1.2,-,0.6,1.4,0.2,-,2.3,0.4,0.7,-,0.5,0.8,62.5,1.2,5.8,0.1,Serie A,2018/2019
53,Lyanco,Bologna,D(C),13,1122,1,-,1,1,0.6,80.3,2.2,-,7.03,2.2,1.7,0.8,0.3,4.3,0.4,1.2,-,0.2,0.7,0.2,0.2,0.4,0.6,40.7,-,3.4,-,Serie A,2018/2019
54,Remo Freuler,Atalanta,DMC,35,3030,2,6,4,-,0.9,88.2,1,-,7.02,2.4,1.1,1.2,0.1,1.1,1.2,0.3,-,1.3,0.7,2.1,-,1.1,1.5,62.9,0.1,2.1,0.1,Serie A,2018/2019
55,Senad Lulic,Lazio,M(CL),34(1),2930,4,1,5,-,0.8,78.1,1.3,1,7.02,2.1,1.4,1.2,-,1.4,1.3,0.1,-,1.5,1.2,0.8,0.2,0.9,1.6,37.6,1.1,2.1,-,Serie A,2018/2019
56,Jasmin Kurtic,SPAL 2013,M(CL),29(1),2561,6,5,9,-,2.1,86.1,2.1,1,7.02,1.2,0.7,1.2,-,1.7,0.9,0.1,-,1.2,0.8,1.8,-,0.7,1,40.7,1.2,2,-,Serie A,2018/2019
57,Juraj Kucka,Parma Calcio 1913,M(CLR),17(1),1536,4,3,4,1,1.4,69.5,4.2,1,7.01,2.8,0.9,2.3,-,2,1.9,0.4,-,0.9,0.8,1.5,0.1,1.6,1.3,30.8,0.3,1.1,-,Serie A,2018/2019
58,Marten de Roon,Atalanta,DMC,34(1),2977,2,3,8,-,0.8,87.5,1.5,1,7.00,2.9,1.5,1.8,0.1,1.3,1.7,0.3,-,0.9,0.2,0.4,-,0.3,0.6,62.5,0.2,3.5,-,Serie A,2018/2019
59,Antonio Mirante,Roma,GK,11,990,-,-,-,-,-,64.3,0.3,-,7.00,-,-,0.1,-,0.6,-,-,-,-,0.1,0.2,-,-,-,25.2,-,7.7,-,Serie A,2018/2019
60,Lorenzo Pellegrini,Roma,M(CL),21(4),1828,2,3,6,-,1.8,80,0.8,2,7.00,1.6,0.5,1.3,-,0.8,0.8,0.1,-,2.4,1,1.3,0.2,1.3,2,33.9,1.6,1.4,0.1,Serie A,2018/2019
61,Dennis Praet,Sampdoria,AM(CR),33(1),2896,2,3,6,-,1,87.3,0.6,1,6.99,1.9,1.1,0.7,-,0.8,0.7,0.1,-,1.1,1.1,1.2,-,1.5,1.2,51.1,0.8,1.3,0.1,Serie A,2018/2019
62,Albin Ekdal,Sampdoria,M(C),30(2),2652,-,-,6,-,0.5,86.5,1.8,1,6.99,1.9,1.7,1.4,-,1.9,1,0.4,-,0.6,1.1,2.1,-,1,0.9,51.5,0.1,1.7,-,Serie A,2018/2019
63,Piotr Zielinski,Napoli,M(CLR),33(3),2883,6,2,6,-,2.2,90,0.4,-,6.99,1.1,0.6,0.8,-,0.4,0.6,0.1,-,1.6,1,0.8,0.1,1.1,1.4,54.8,0.1,2.4,0.1,Serie A,2018/2019
64,Dalbert,Inter,M(L),9(2),778,-,1,2,-,0.5,79.9,2.2,1,6.99,3,0.7,0.8,-,1.2,0.8,0.3,-,0.9,0.3,1.5,-,0.6,0.7,37.5,1,1.9,-,Serie A,2018/2019
65,Krzysztof Piatek,AC Milan,FW,16(2),1379,9,-,-,-,2.3,77,1.6,1,6.99,0.4,0.1,1.6,-,0.8,0.4,0.1,-,0.8,0.4,1.2,0.7,1.3,2.6,13.6,0.1,0.3,-,Serie A,2018/2019
66,Domenico Berardi,Sassuolo,FW,32(3),2885,8,4,5,1,3.6,77,0.7,3,6.98,1.1,0.7,1.9,-,0.7,1.7,0.1,-,1.7,1.3,2.6,0.3,1.4,2.2,34,0.7,1,0.1,Serie A,2018/2019
67,Federico Chiesa,Fiorentina,FW,34(3),3038,6,3,4,-,3.6,72.1,0.4,3,6.98,1.2,0.3,1.5,-,0.1,0.8,-,-,1.5,2.1,1.6,0.3,1.8,2.9,22.5,0.4,0.7,0.1,Serie A,2018/2019
68,Giorgio Chiellini,Juventus,D(C),22(3),1990,1,1,3,-,0.5,84.9,2.1,-,6.98,1,1.2,0.6,0.2,3.7,0.1,0.6,-,0.3,0.2,0.8,-,0.4,0.4,53.4,0.2,4.4,-,Serie A,2018/2019
69,Emre Can,Juventus,DMC,20(9),1807,4,1,7,-,1.1,87.1,1.3,1,6.98,2.2,1,1.5,-,1,0.6,0.4,1,0.7,0.9,0.8,0.1,0.4,0.9,34.7,0.2,2,0.1,Serie A,2018/2019
70,Salvatore Sirigu,Torino,GK,36,3170,-,-,1,-,-,60.5,0.4,2,6.98,-,0.1,-,-,0.9,0.1,-,-,-,0.1,0.1,-,-,-,27.9,-,9.5,-,Serie A,2018/2019
71,Diego Farias,Empoli,FW,16,1204,4,4,1,-,2.3,81.2,0.2,-,6.97,0.7,-,0.8,-,0.2,0.4,0.1,-,1.3,0.8,1,0.2,1.2,1.8,19.3,0.4,0.4,0.1,Serie A,2018/2019
72,Tomás Rincón,Torino,M(CR),32(2),2804,3,1,15,-,1,78.9,2.4,1,6.97,2.2,1.2,2,-,1.9,1.1,0.1,-,0.8,0.8,1.2,-,1,1.1,39.5,0.2,3.4,-,Serie A,2018/2019
73,Ismaël Bennacer,Empoli,DMC,32(5),2960,-,5,7,-,0.5,86.4,0.9,1,6.96,2.6,1.5,1.2,-,0.8,1.2,0.2,-,0.9,1.8,1.6,-,1.2,1.5,51.4,0.4,3.9,0.1,Serie A,2018/2019
74,Iván Marcano,Roma,D(CL),9(1),811,-,-,-,-,0.3,87.1,2.8,-,6.96,0.8,2.4,1,0.6,4.1,0.3,0.6,-,0.6,0.3,0.4,-,0.2,-,52.1,0.3,3.9,-,Serie A,2018/2019
75,Jordan Veretout,Fiorentina,M(C),33,2944,5,3,12,1,1.2,81.8,0.9,3,6.96,1.9,1.4,1.5,0.1,1.5,0.9,0.2,-,2.3,0.6,1.2,-,0.8,0.9,55,1.1,3.9,0.1,Serie A,2018/2019
76,Ciro Immobile,Lazio,FW,31(5),2858,15,6,6,-,3.4,77.4,0.5,3,6.96,0.3,-,0.7,-,0.2,0.1,-,-,1.5,0.9,1.1,1.1,1,2.3,25.3,0.1,0.6,0.1,Serie A,2018/2019
77,Roberto Gagliardini,Inter,DMC,13(6),1085,5,-,4,-,1.3,87.4,1.9,2,6.96,1.2,0.8,1.5,-,0.9,0.9,0.2,-,0.7,0.3,1,0.1,0.5,1.2,41.8,0.1,1.2,0.1,Serie A,2018/2019
78,Franck Kessie,AC Milan,M(C),34,3021,7,2,8,-,1.5,87,1.2,2,6.95,1.2,0.8,1.4,0.1,1.5,0.6,0.3,-,1.3,1.3,0.9,0.1,1.2,2.1,49.7,0.1,1.6,-,Serie A,2018/2019
79,Pietro Terracciano,Fiorentina,GK,2,180,-,-,-,-,-,58.3,1,1,6.95,-,-,-,-,1.5,-,-,-,-,-,0.5,-,-,-,24,-,3.5,-,Serie A,2018/2019
80,Francesco Acerbi,Lazio,D(C),37,3310,3,1,3,1,0.5,87,2.6,2,6.95,1.1,1.6,0.6,0.6,4.4,0.1,0.9,-,0.3,0.2,1.1,0.1,0.2,0.5,48,-,3.7,-,Serie A,2018/2019
81,Timothy Castagne,Atalanta,M(LR),21(7),2003,4,2,3,-,0.7,83.7,0.9,2,6.95,2.2,1,0.7,0.1,1.6,0.9,0.2,-,1,0.7,0.5,-,1,1.2,36.3,0.4,0.9,-,Serie A,2018/2019
82,Nikola Milenkovic,Fiorentina,D(CR),34,3010,3,-,7,1,0.9,79.9,3.2,2,6.94,1.7,1.4,1.8,0.3,4,0.5,0.6,-,0.1,0.3,0.6,0.1,0.2,0.6,48.5,0.1,3.6,-,Serie A,2018/2019
83,Nicolas Nkoulou,Torino,D(C),36,3215,2,-,6,1,0.2,89.8,2.3,2,6.94,1.3,1.9,1,0.4,4.7,0.3,0.8,-,0.1,0.2,0.8,-,0.3,0.2,39.2,-,2.9,-,Serie A,2018/2019
84,Cristián Zapata,AC Milan,D(C),12(1),1026,-,-,4,-,0.2,92,2.4,1,6.93,1.8,0.6,0.6,0.7,4.3,0.2,1.2,-,0.3,0.2,0.6,-,0.2,0.2,49,-,1.6,-,Serie A,2018/2019
85,Kwadwo Asamoah,Inter,M(CL),30(2),2672,-,1,6,-,0.3,89,0.7,2,6.93,1.4,1.3,0.8,0.3,1.2,0.7,0.1,-,1,1.3,2.2,-,0.7,1.1,60.5,0.6,3.5,-,Serie A,2018/2019
86,Samir,Udinese,D(CL),21,1800,2,-,7,-,0.4,81.6,2.9,-,6.93,2.2,1.6,1.9,0.1,3.9,0.3,0.4,-,0.4,0.4,1.2,0.1,0.2,0.8,33.9,0.2,1.4,-,Serie A,2018/2019
87,Manuel Lazzari,SPAL 2013,M(R),33,2842,-,8,7,-,1,82.1,0.3,2,6.93,0.9,0.6,0.8,0.2,1.2,0.3,0.2,-,1.7,2,1.8,-,1.3,1.8,31.1,2,0.6,-,Serie A,2018/2019
88,Nicola Murru,Sampdoria,M(L),34(1),2937,-,5,9,-,0.5,78.4,1.2,1,6.93,2.4,1.2,1,0.5,2.1,0.4,0.6,-,0.9,0.5,0.9,-,0.7,0.6,46.1,0.8,2.1,-,Serie A,2018/2019
89,Federico Santander,Bologna,FW,23(9),2063,8,3,5,-,2.4,60.8,5.1,5,6.92,0.6,0.3,1.6,-,0.9,0.7,0.1,-,1.2,0.1,1.2,0.5,0.8,1.4,16.7,0.1,0.2,-,Serie A,2018/2019
90,Rodrigo Palacio,Bologna,FW,26(2),2335,3,6,6,-,1.6,77.3,1.4,-,6.92,0.9,0.2,0.8,-,0.5,1.1,-,-,1.4,1.8,2.3,0.9,2,2.6,25.2,0.4,0.5,-,Serie A,2018/2019
91,Matteo Politano,Inter,FW,31(5),2568,5,6,4,1,2.2,80.1,0.2,-,6.92,0.5,0.4,0.4,-,0.2,0.6,-,-,1.8,1.3,1.2,0.1,0.9,1.4,33.8,1.6,1.6,-,Serie A,2018/2019
92,Cristiano Biraghi,Fiorentina,M(L),36,3196,1,4,8,-,0.9,75.9,1.1,1,6.92,1.4,1.2,1,0.2,2.5,0.6,0.5,-,1.7,0.4,0.7,0.1,0.3,1.1,37.3,1.7,1.8,-,Serie A,2018/2019
93,Rade Krunic,Empoli,M(CL),33,2784,5,7,7,1,1.6,80.8,1.5,2,6.91,1.2,0.6,1.4,-,0.9,0.8,0.4,-,1.6,1.4,2.3,-,1.1,2.2,39.4,0.1,1.3,0.2,Serie A,2018/2019
94,Hans Hateboer,Atalanta,M(R),33(2),2973,5,5,5,-,0.8,84.5,1.9,1,6.91,1.3,0.7,0.9,0.2,1.1,0.5,0.1,-,1.4,0.4,0.4,0.1,0.9,1,45.1,0.5,0.9,-,Serie A,2018/2019
95,Stefano Sensi,Sassuolo,AM(C),23(5),1980,2,4,8,-,1.3,89.5,0.4,1,6.91,1.3,1.2,0.9,-,0.5,0.9,0.3,-,1.9,0.7,2.4,-,1,1.2,48.1,1.1,2.6,0.1,Serie A,2018/2019
96,Cédric Soares,Inter,M(R),3(1),259,-,1,-,-,1,80.1,1,-,6.90,2,0.5,0.5,-,0.5,0.8,0.3,-,1.5,-,1,-,0.3,1.3,39,2,1.3,-,Serie A,2018/2019
97,Faouzi Ghoulam,Napoli,D(L),12(4),1153,1,3,2,-,0.6,89.3,2,-,6.90,0.6,0.5,0.8,0.1,0.8,0.1,0.1,-,1.6,0.1,1.1,0.2,0.2,0.6,49.6,1.4,1.4,0.1,Serie A,2018/2019
98,Milan Skriniar,Inter,D(C),35,3150,-,1,4,-,0.4,92.6,2,-,6.89,1.8,0.8,1.2,0.5,3.8,0.6,0.8,1,0.2,0.2,0.8,-,0.2,0.5,68.6,-,3.6,-,Serie A,2018/2019
99,Alessandro Florenzi,Roma,M(CLR),24(5),2185,3,2,4,1,1.2,78.2,0.6,-,6.89,1.3,1.6,0.5,0.5,1.8,0.7,0.2,-,1.4,0.3,0.8,0.1,0.3,0.6,39.5,1.4,2.7,0.1,Serie A,2018/2019
100,Danilo D'Ambrosio,Inter,M(LR),29(1),2581,2,5,6,-,0.5,84.6,0.9,2,6.89,2.3,0.9,1.6,0.3,1,1.1,0.3,-,1.1,0.4,1.2,0.3,0.6,0.9,54.5,0.7,3,0.1,Serie A,2018/2019
101,Diego Perotti,Roma,FW,6(7),665,5,-,3,-,1.2,81.5,0.3,1,6.89,1.1,0.3,0.4,-,0.1,1,-,-,1.4,1.4,1.2,0.1,0.7,0.9,22.9,0.6,0.5,-,Serie A,2018/2019
102,Radja Nainggolan,Inter,M(C),22(7),1972,6,3,3,-,2.4,84.3,0.6,1,6.89,1.2,0.3,1.1,-,0.2,0.5,0.1,-,1.4,0.9,0.9,0.1,1.6,1.9,33.1,0.3,1.8,0.1,Serie A,2018/2019
103,Kostas Manolas,Roma,D(C),27,2328,1,1,6,-,0.5,87.9,2.5,-,6.89,1.2,1.9,1.1,1.2,4.3,0.3,0.9,-,0.1,0.1,0.7,-,-,0.3,38.4,-,2.7,-,Serie A,2018/2019
104,Mattia De Sciglio,Juventus,M(LR),19(3),1742,-,1,2,-,0.3,82.8,1.4,-,6.89,1.8,1.2,0.7,-,2,0.5,0.3,-,0.6,0.4,0.6,0.1,0.5,0.6,45.9,0.5,3,-,Serie A,2018/2019
105,Pietro Terracciano,Empoli,GK,8,720,-,-,-,-,-,76.8,-,2,6.88,-,0.1,-,-,0.9,-,-,-,-,-,-,-,-,0.1,25.4,-,4.5,-,Serie A,2018/2019
106,Soualiho Meïté,Torino,M(C),30(5),2663,2,4,7,1,0.9,82.2,2.4,1,6.88,1.3,0.8,1.7,-,0.6,0.7,0.2,-,0.9,1.5,1.5,-,1.3,1.9,32.8,0.2,1.6,0.1,Serie A,2018/2019
107,Juan Musso,Udinese,GK,29,2610,-,-,4,-,-,56.1,0.5,4,6.88,-,-,-,-,1.4,-,-,-,-,-,0.2,-,-,0.1,26.4,-,9.2,-,Serie A,2018/2019
108,Lucas Biglia,AC Milan,DMC,13(3),1115,1,-,3,-,0.4,90.4,0.6,1,6.88,3.8,1.4,1.3,0.1,1.3,1.6,0.2,-,0.8,0.2,1,-,0.8,0.6,51.9,0.1,3.6,-,Serie A,2018/2019
