,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
30,Marcel Sabitzer,RBL,24,FW,21(1),1793,3,5,4,-,2.8,73.6,0.7,5,7.13,1.7,1.1,0.6,0.1,0.9,1.2,0.1,-,1.5,0.8,1.5,0.2,1.6,1.5,37.1,0.9,1.5,0.1,Bundesliga,2017/2018
31,Ridle Baku,Mainz,20,M(CR),3,234,2,-,1,-,1.7,81.5,0.7,-,7.12,1,1,1.7,-,0.7,0.3,-,-,0.3,1,1.3,0.3,1.7,2.3,27,-,0.7,-,Bundesliga,2017/2018
32,Thilo Kehrer,Schalke,22,M(R),27(1),2365,3,-,4,-,0.6,83.4,2.1,3,7.12,2.9,1.3,1.3,0.3,3.4,0.8,0.4,-,0.4,0.5,1,0.1,-,0.3,42.6,-,2.8,-,Bundesliga,2017/2018
33,Alfred Finnbogason,Augsburg,29,FW,22,1826,12,3,2,-,2.3,71.6,0.8,3,7.11,0.8,0.6,1.5,0.1,0.3,0.3,-,-,1.5,0.9,0.7,0.5,1.6,2.7,20,-,0.5,-,Bundesliga,2017/2018
34,Thorgan Hazard,Borussia M.Gladbach,25,FW,33(1),2947,10,5,1,-,2.6,76.3,0.9,3,7.11,1.4,0.8,0.7,-,0.4,1,-,-,1.9,1.5,1.6,0.6,1.7,1.4,34.6,1.3,1,0.1,Bundesliga,2017/2018
35,Nuri Sahin,Borussia Dortmund,30,M(C),14(4),1227,2,2,2,-,1.4,84.9,2,3,7.10,2.2,1.1,1.2,-,1.4,1.3,-,-,1.2,0.3,1.1,-,0.6,0.3,59.7,0.3,2.7,0.1,Bundesliga,2017/2018
36,Javi Martínez,Bayern,30,M(C),18(4),1612,1,2,1,-,1,88.3,2.9,-,7.10,1.4,1.5,0.7,0.1,1.7,0.5,0.2,-,0.5,0.1,0.8,-,0.3,0.5,53.8,0.1,3,0.1,Bundesliga,2017/2018
37,Benjamin Pavard,Stuttgart,22,M(R),34,3060,1,-,2,-,0.3,83.7,3,4,7.10,1.6,2.1,0.7,0.5,5.4,0.3,1,-,0.3,0.3,0.6,0.1,0.3,0.3,54.8,-,3.2,-,Bundesliga,2017/2018
38,Marcel Halstenberg,RBL,27,M(L),14(1),1179,2,2,3,-,1.7,78.3,3.5,-,7.10,1.9,1.5,0.7,0.1,2.2,0.3,0.1,-,1,0.7,0.7,-,0.8,1.2,39.4,0.3,0.8,0.1,Bundesliga,2017/2018
39,Bastian Oczipka,Schalke,29,M(L),26(3),2320,-,1,2,-,0.5,76.3,0.6,1,7.09,2.1,1.4,0.7,-,1.1,0.3,0.1,-,2,1.3,1.8,0.1,0.9,1,34.6,2,1.3,-,Bundesliga,2017/2018
40,Philipp Max,Augsburg,25,M(L),33,2960,2,12,5,-,0.5,70,0.8,-,7.09,2,1,0.8,0.1,1.8,0.8,0.2,-,2.4,0.2,0.5,0.1,0.2,0.5,31.8,3.2,2.2,-,Bundesliga,2017/2018
41,Tom Starke,Bayern,37,GK,2,180,-,-,-,-,-,62.5,-,-,7.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,2.5,-,Bundesliga,2017/2018
42,Ihlas Bebou,Hannover,24,FW,20(10),2142,5,2,3,-,1.7,74.7,2,1,7.08,1.2,0.8,0.7,-,0.8,0.4,0.1,-,1.4,2,1.4,0.2,2,1.7,19.4,0.3,0.7,-,Bundesliga,2017/2018
43,Omar Mascarell,Eintracht Frankfurt,25,DMC,8(1),770,1,-,4,-,0.4,83.2,2,1,7.08,2.2,2.3,1.9,0.1,1,0.9,0.1,-,0.8,1.1,0.9,-,1,0.4,53.4,0.2,4.3,0.1,Bundesliga,2017/2018
44,Raffael,Borussia M.Gladbach,33,FW,23(4),2083,9,2,-,-,1.9,83.5,0.1,4,7.08,1.5,0.3,0.6,-,0.1,0.7,-,-,1.3,1.7,1.3,0.3,2.4,1.5,29,0.2,1.1,-,Bundesliga,2017/2018
45,Juan Bernat,Bayern,25,M(CL),11,892,-,2,1,-,0.4,92.5,1,1,7.08,2.3,0.9,0.5,0.1,0.5,0.6,0.1,-,1,1.2,1.1,0.1,0.7,0.8,43.7,0.5,1.5,-,Bundesliga,2017/2018
46,Michael Gregoritsch,Augsburg,24,FW,30(2),2535,13,2,3,-,2.9,68.4,3.2,2,7.07,1.1,0.3,0.7,-,1.7,0.5,-,-,0.7,0.4,1.1,0.3,1,1.2,23.4,0.1,1.1,-,Bundesliga,2017/2018
47,Lukas Mai,Bayern,18,D(C),2,180,-,-,-,-,-,90.2,1.5,-,7.07,2,1.5,1,1,1.5,0.5,1,-,-,0.5,-,-,-,0.5,56,-,2,-,Bundesliga,2017/2018
48,Niclas Füllkrug,Hannover,25,FW,26(8),2389,14,3,2,-,2.6,62.9,4.7,4,7.06,0.5,0.2,1.8,-,0.9,0.3,0.1,-,1.1,0.6,1.4,0.3,1.3,2.1,22,0.1,0.6,-,Bundesliga,2017/2018
49,Douglas Santos,Hamburg,24,M(L),26(1),2378,1,1,6,-,0.8,71.9,1.3,1,7.06,3.3,2.1,1.4,0.1,3,1.4,0.1,-,0.8,1.5,0.7,-,0.8,0.9,40.3,0.8,2.9,-,Bundesliga,2017/2018
50,Thomas Delaney,Werder Bremen,27,DMC,31(1),2796,3,4,5,-,1.8,71.9,3.7,3,7.06,2.5,1.3,2.6,-,2.1,0.5,0.4,-,0.9,0.3,2.3,0.2,0.8,0.8,39,0.3,2.6,-,Bundesliga,2017/2018
51,Dayot Upamecano,RBL,20,D(C),25(3),2265,3,-,2,1,0.4,83.7,3.6,-,7.05,2,2,1.1,1.1,4.9,0.5,0.3,-,0.3,0.5,0.4,-,0.4,0.4,52.2,-,3.4,-,Bundesliga,2017/2018
52,Pirmin Schwegler,Hannover,31,M(C),27(2),2330,-,6,10,-,0.4,78.9,1.6,-,7.04,2.8,1.7,2.1,-,1.6,1,0.3,-,1.6,0.3,1.9,-,0.7,0.6,42.6,1.7,1.1,-,Bundesliga,2017/2018
53,Jean-Philippe Gbamin,Mainz,23,DMC,29(1),2591,1,3,4,-,0.9,78.6,2.2,2,7.04,2.6,1.7,1.5,0.1,2.5,0.7,0.3,-,0.4,1,1.2,-,1.1,1,39,-,3.1,-,Bundesliga,2017/2018
54,Marius Wolf,Eintracht Frankfurt,23,M(CLR),27(1),2368,5,8,4,-,1.3,70.9,0.4,3,7.04,1.3,1,0.9,-,1.3,1,-,-,1.2,1.5,0.8,0.2,1.3,1.3,27.1,1,1.5,0.1,Bundesliga,2017/2018
55,Willi Orbán,RBL,26,D(C),25(1),2127,3,-,5,1,0.4,83.4,4.6,-,7.04,1.9,1.1,1,1.4,5.8,0.5,0.7,-,0.3,0.1,1.2,0.2,0.4,0.3,52.5,-,2.8,-,Bundesliga,2017/2018
56,Leon Goretzka,Schalke,23,M(CR),21(5),1983,4,2,3,-,1.7,79.8,1.3,1,7.03,1.9,1.6,1.3,-,1.2,1.4,0.2,-,0.7,0.5,2.1,0.1,0.8,1.4,32.7,0.3,1.6,-,Bundesliga,2017/2018
57,Mark Uth,Hoffenheim,27,FW,24(7),2177,14,8,5,-,1.7,75.3,0.8,3,7.03,1,0.3,1.6,-,0.5,0.5,0.1,-,0.9,0.6,0.8,0.8,1.5,1.7,17.2,0.3,0.7,0.1,Bundesliga,2017/2018
58,Andrej Kramaric,Hoffenheim,27,FW,22(12),2222,13,6,1,-,2.4,80,0.2,2,7.02,0.2,0.2,0.3,-,0.2,0.1,-,-,1.5,0.6,0.8,0.4,1.4,0.9,23.1,1.4,1.1,0.1,Bundesliga,2017/2018
59,Christian Pulisic,Borussia Dortmund,20,FW,27(5),2313,4,5,1,-,1.2,79.4,0.5,2,7.02,1.4,0.5,0.5,-,0.2,0.6,0.1,-,0.9,2.4,1.1,0.3,1.7,1.6,24.8,0.6,0.6,-,Bundesliga,2017/2018
60,Michy Batshuayi,Borussia Dortmund,25,FW,9(1),837,7,1,2,-,2.9,68.9,1.7,2,7.01,0.8,-,1.7,-,0.5,0.2,-,-,0.4,0.7,0.3,1.2,1.7,1.7,17.7,-,0.3,-,Bundesliga,2017/2018
61,Alexander Meier,Eintracht Frankfurt,35,FW,0(1),3,1,-,-,-,1,66.7,1,-,7.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,Bundesliga,2017/2018
62,Ademola Lookman,RBL,21,FW,7(4),576,5,3,1,-,1.2,76.6,0.1,1,7.01,0.5,0.2,1.1,-,0.2,-,-,-,1.5,1.1,1.3,0.1,0.9,0.9,19.8,0.3,0.4,0.1,Bundesliga,2017/2018
63,Jonas Hector,FC Koln,28,M(CL),20,1761,2,2,4,-,0.8,81.8,2.6,1,7.00,2.4,1.4,1,0.1,2.5,1.1,0.3,-,1.1,0.9,1.5,-,0.9,1.2,47.8,0.5,1.7,-,Bundesliga,2017/2018
64,Kai Havertz,Leverkusen,19,FW,22(8),2141,3,8,3,-,1.2,81.2,2.7,1,7.00,1.1,0.6,1,-,0.7,0.4,0.1,-,1.1,0.9,1.5,0.1,1.3,1.1,36.1,0.2,1.5,0.1,Bundesliga,2017/2018
65,Jetro Willems,Eintracht Frankfurt,24,M(L),19(4),1670,-,2,4,-,0.9,73.3,0.9,1,7.00,2.4,0.9,1,-,2,0.7,-,-,1.5,1,1,0.4,0.9,0.6,24.8,1.7,1.2,-,Bundesliga,2017/2018
66,Franck Ribéry,Bayern,35,FW,15(5),1210,5,1,3,-,1,86.7,0.1,1,7.00,1,0.4,0.6,-,0.1,0.2,-,-,1.7,1.1,2.1,0.1,1.1,1,38,0.6,1.9,0.1,Bundesliga,2017/2018
67,Sven Bender,Leverkusen,29,M(C),29,2350,2,-,-,-,0.5,85.9,2.9,1,7.00,1.8,1.7,0.7,0.5,4,0.3,0.7,-,0.1,0.2,0.6,0.1,0.2,0.3,55.1,-,3,-,Bundesliga,2017/2018
68,Niklas Stark,Hertha Berlin,23,DMC,25(1),2210,1,1,2,-,0.4,80.6,2.7,1,7.00,1.9,1.3,1,0.6,6.1,0.3,0.5,1,0.2,0.2,1.1,-,0.2,0.3,40.9,-,3.3,-,Bundesliga,2017/2018
69,Davie Selke,Hertha Berlin,23,FW,19(8),1888,10,-,4,-,1.7,60.1,4,5,7.00,0.5,0.1,2.2,-,0.7,0.2,0.2,-,0.6,0.9,1.4,0.4,0.9,1.4,15.7,0.1,0.1,-,Bundesliga,2017/2018
70,Kevin Volland,Leverkusen,26,FW,30(1),2599,14,2,5,-,1.8,75.8,0.7,1,6.99,0.7,0.1,1.9,-,1,0.5,-,-,1.1,0.8,1.9,0.6,1.7,1.5,23.6,0.1,0.6,0.1,Bundesliga,2017/2018
71,Waldemar Anton,Hannover,22,DMC,26(1),2278,1,-,1,-,0.9,80.1,2.9,1,6.99,2.4,1.4,0.7,0.4,3.8,0.9,1,-,0.1,0.7,1.1,-,0.9,0.7,44.6,-,3.1,-,Bundesliga,2017/2018
72,Corentin Tolisso,Bayern,24,M(CR),17(9),1529,6,4,3,-,1.6,90.4,0.8,1,6.99,1.3,0.6,0.8,-,0.3,0.7,0.1,-,0.8,0.2,1.5,-,0.5,0.5,48.5,0.1,3.6,0.1,Bundesliga,2017/2018
73,Kerem Demirbay,Hoffenheim,25,M(C),13(6),1211,2,2,3,-,1.2,83.1,0.8,-,6.99,2,0.7,1.5,-,0.8,0.8,0.2,-,1.6,0.9,1,0.2,1.3,0.8,33.9,1,1.6,-,Bundesliga,2017/2018
74,Christian Gentner,Stuttgart,33,M(CLR),27,2412,2,1,3,-,0.9,72.1,1.1,1,6.99,3.4,1.3,2.1,-,1.6,1.5,0.2,-,1,0.4,1.5,0.1,0.4,0.7,43.7,0.5,1.7,-,Bundesliga,2017/2018
75,Timo Baumgartl,Stuttgart,22,D(C),29,2610,-,-,4,-,0.3,82.3,2.9,-,6.98,3,1.2,1.4,0.6,4,0.7,0.7,-,0.2,-,1,-,0.2,0.4,51,0.1,4.3,-,Bundesliga,2017/2018
76,Mitchell Weiser,Hertha Berlin,24,M(R),23(1),1983,1,2,2,-,0.5,74.5,1,1,6.98,2.3,1.8,1.4,0.2,1.2,0.9,-,-,1.7,1.3,2,-,1.5,1.6,37,1.3,1.3,-,Bundesliga,2017/2018
77,Florian Grillitsch,Hoffenheim,23,M(CL),21(4),1895,1,2,5,-,0.7,83,1.3,1,6.98,2.7,1.6,1.2,-,0.9,0.9,0.1,-,1.1,0.6,1.7,-,0.7,0.4,42,0.1,2.9,0.1,Bundesliga,2017/2018
78,Charles Aránguiz,Leverkusen,29,M(C),27,2307,1,3,4,-,1.3,86,0.6,1,6.98,2.8,1.8,1.5,0.1,0.9,1.1,0.2,-,0.9,0.6,1.9,-,1.3,0.7,63.7,0.1,4.1,0.1,Bundesliga,2017/2018
79,Julian Brandt,Leverkusen,22,FW,26(8),2337,9,3,-,-,1.3,79,0.6,1,6.98,0.7,0.5,0.4,-,0.3,0.5,-,-,1.7,1.3,0.6,-,1.2,1.2,34.2,0.9,1.2,0.1,Bundesliga,2017/2018
80,Max Kruse,Werder Bremen,30,FW,28(1),2455,6,6,2,-,1.8,79.8,0.7,1,6.97,0.6,0.4,0.5,-,0.1,0.6,-,-,2,1,1.1,0.3,1.2,1.3,42.6,1,3.3,0.1,Bundesliga,2017/2018
81,Ante Rebic,Eintracht Frankfurt,25,FW,21(4),1764,6,2,8,-,1.8,56.9,1.4,1,6.96,1.5,0.2,2.2,-,0.5,0.7,0.1,-,1,1.5,1.4,0.4,1.5,2.1,17.8,0.4,0.4,-,Bundesliga,2017/2018
82,Sandro Wagner,Bayern,31,FW,8(6),722,8,1,1,-,2.1,75.7,1.2,1,6.96,0.6,0.1,1.6,-,0.1,-,-,-,0.3,0.2,0.7,0.2,0.8,1.2,15,-,0.7,-,Bundesliga,2017/2018
83,Sébastien Haller,Eintracht Frankfurt,24,FW,26(5),2352,9,4,2,-,1.3,65.6,4.5,3,6.96,0.8,0.3,1.8,-,1.2,0.2,0.1,-,1,0.5,1.7,0.7,2,2.1,22.2,-,0.5,0.1,Bundesliga,2017/2018
84,Daniel Opare,Augsburg,28,M(R),17,1419,-,-,6,-,0.3,65.7,1.6,-,6.96,1.8,1.6,1.2,0.1,2.9,0.4,0.3,-,0.4,1.4,1.3,-,0.3,0.9,23.2,0.5,1.8,-,Bundesliga,2017/2018
85,Benjamin Stambouli,Schalke,28,M(C),24(4),2195,-,2,4,-,-,78.6,1.5,-,6.96,3.4,2.3,1.6,0.2,2.5,0.9,0.3,1,0.3,0.3,0.5,-,0.4,0.3,48.6,-,3.1,0.1,Bundesliga,2017/2018
86,Mathew Leckie,Hertha Berlin,27,M(CLR),19(7),1854,5,1,3,-,0.9,70.9,3.7,3,6.96,1.3,0.7,1.7,-,1,0.6,0.1,-,0.7,1,1.7,-,1.7,1.3,28.8,0.2,1,0.1,Bundesliga,2017/2018
87,Christoph Kramer,Borussia M.Gladbach,27,M(C),26(1),2162,3,-,5,-,0.4,87.9,0.9,2,6.96,3.3,1.6,1.7,0.1,1.3,1.4,0.1,-,0.5,1,1,-,0.9,0.6,56.3,-,2.5,-,Bundesliga,2017/2018
88,Emiliano Insúa,Stuttgart,29,M(L),24(1),2107,-,2,2,-,0.4,75.4,1,-,6.95,1.8,1.4,0.9,-,1.5,0.6,0.2,-,0.9,1.6,0.9,0.2,0.9,0.6,30.6,1,1.2,-,Bundesliga,2017/2018
89,Felipe,Hannover,31,D(C),6,458,-,-,-,-,0.2,76.7,2.3,-,6.95,1.3,1.8,1.5,-,4.3,0.3,0.5,-,0.3,0.3,1.5,-,-,0.8,45,0.2,2.7,-,Bundesliga,2017/2018
90,John Brooks,Wolfsburg,25,D(C),9,729,-,-,1,-,0.1,85.9,2.2,-,6.95,2.2,1.1,1,0.8,4.8,0.7,0.6,-,-,0.2,1,-,0.3,0.1,41,-,4.3,-,Bundesliga,2017/2018
91,Dominic Maroh,FC Koln,31,D(C),10(1),914,-,-,-,-,0.4,88,3,-,6.95,2,1.9,0.5,0.5,6.1,0.3,0.8,-,0.2,-,1,0.1,0.2,-,44.1,-,3.8,-,Bundesliga,2017/2018
92,Nils Petersen,Freiburg,30,FW,24(8),2240,15,1,3,1,2,65,2.8,6,6.95,0.8,0.5,0.5,-,1,0.5,0.1,-,1.1,0.9,0.6,0.3,1,1.4,19.3,0.1,0.3,-,Bundesliga,2017/2018
93,David Alaba,Bayern,26,M(CL),17(6),1551,2,2,1,-,1,89,0.7,-,6.95,1,0.4,0.4,0.1,0.8,0.3,0.3,-,1,0.5,0.3,0.1,0.2,0.3,47.4,1,1,-,Bundesliga,2017/2018
94,Jonathan Tah,Leverkusen,22,D(C),27(1),2427,-,2,1,-,0.3,86.1,2.7,-,6.95,1.7,1.2,0.5,0.5,3.9,0.3,0.5,-,0.4,0.4,0.8,-,0.4,0.3,52.5,0.1,3,-,Bundesliga,2017/2018
95,Danny Latza,Mainz,29,M(C),27(2),2356,2,1,7,-,1.4,79.2,2.4,2,6.95,2.3,0.9,1.8,-,1.4,1.4,0.3,-,1.2,0.7,2.4,-,1.2,1.2,42.1,0.4,2.6,-,Bundesliga,2017/2018
96,Lucas Alario,Leverkusen,26,FW,17(6),1546,9,4,4,1,2.5,74.8,2.1,4,6.95,0.7,0.2,1.7,0.1,0.6,0.2,0.2,-,0.6,1,1.8,0.6,1.6,1.7,17.6,-,0.2,-,Bundesliga,2017/2018
97,Erik Thommy,Stuttgart,24,M(CLR),14,993,2,4,-,-,2.1,73.6,0.9,2,6.94,1.4,0.6,0.9,-,0.3,0.6,0.1,-,1.6,0.5,1.5,0.1,0.9,1.1,18.9,1.4,0.7,-,Bundesliga,2017/2018
98,Abdou Diallo,Mainz,22,D(CL),27,2416,2,1,5,-,0.5,75,2.8,1,6.94,2.8,1.9,2.2,0.3,2.4,0.4,0.5,-,0.2,1.2,0.3,0.2,0.4,0.4,41.5,0.3,3.4,-,Bundesliga,2017/2018
99,Marco Friedl,Bayern,20,M(L),0(1),45,-,-,-,-,-,90.5,1,-,6.94,-,1,-,-,-,-,-,-,3,-,2,-,-,1,42,4,2,-,Bundesliga,2017/2018
100,Admir Mehmedi,Leverkusen,27,FW,8(4),701,2,3,3,-,1.1,82.5,1.3,1,6.94,1.7,1.1,1.8,-,0.1,0.8,-,-,1.8,0.2,1.7,0.1,0.9,1.1,27.1,0.8,0.8,0.1,Bundesliga,2017/2018
101,David Abraham,Eintracht Frankfurt,32,D(C),27,2304,-,2,3,-,0.3,82.9,3.1,4,6.94,1.5,1.5,0.4,1.2,5,0.3,0.6,1,0.3,0.3,0.7,-,0.2,0.3,48.3,0.1,4.7,-,Bundesliga,2017/2018
102,Jannik Vestergaard,Borussia M.Gladbach,26,D(C),32,2880,3,-,5,-,0.8,85.4,3.2,1,6.93,1.8,1.3,0.8,0.7,5,0.5,1.2,1,0.1,0.2,0.7,0.1,0.1,0.3,59.8,-,5.7,-,Bundesliga,2017/2018
103,Timo Hübers,Hannover,22,D(C),5,450,-,1,2,-,0.8,75.9,2.4,-,6.93,2.2,1.8,1.8,0.4,5.4,1.2,1.6,-,0.8,0.2,2,0.2,-,0.4,34,-,2.4,-,Bundesliga,2017/2018
104,Kyriakos Papadopoulos,Hamburg,26,D(C),29,2610,1,1,11,1,0.8,73.6,3.8,-,6.93,2.1,1.5,1.2,0.8,6,1,1.2,-,0.3,0.1,1,0.1,-,0.5,41.9,-,2.7,-,Bundesliga,2017/2018
