,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
23,Jimmy Dunne,Burnley,D(C),3,270,1,-,1,-,2.3,68.6,7.7,-,7.16,1,2,0.7,0.3,5.3,0.3,0.7,-,0.7,0.3,1,-,0.3,0.3,51,-,3.3,-,Premier League,2020/2021
24,Aaron Wan-Bissaka,Man Utd,M(R),34,3060,2,4,3,-,0.2,84.9,1.1,3,7.15,2.6,1.8,0.9,0.2,1.8,0.4,0.5,-,0.9,1,0.4,-,0.6,1,53.1,0.4,0.8,-,Premier League,2020/2021
25,Phil Foden,Man City,FW,17(11),1614,9,5,-,-,1.6,88.2,0.6,3,7.14,0.8,0.4,0.4,-,0.4,0.5,-,-,1.3,1.4,1.2,0.1,0.5,1.7,27.2,0.5,0.3,-,Premier League,2020/2021
26,Joe Willock,Newcastle,M(C),11(3),980,8,-,-,-,1.4,77.1,0.8,1,7.13,1.9,1.2,0.6,-,0.7,2.4,0.2,-,0.6,1.6,1.1,-,1.1,1.5,16.2,0.2,0.6,-,Premier League,2020/2021
27,Marcus Rashford,Man Utd,FW,33(4),2928,11,9,4,-,2.1,82.1,0.7,3,7.13,0.5,0.2,0.7,0.1,0.3,0.5,0.1,-,1.2,2.2,1.1,0.7,1.4,2.1,32.1,0.2,0.9,-,Premier League,2020/2021
28,Thiago,Liverpool,M(C),20(4),1858,1,-,4,-,0.9,89.6,1.3,2,7.12,2.5,1.3,2,-,0.5,1.3,-,-,1.3,1.4,1,-,0.8,1,71.7,-,5,0.1,Premier League,2020/2021
29,Allan Saint-Maximin,Newcastle,FW,19(6),1568,3,4,-,-,1.2,82.5,0.3,5,7.12,0.6,0.2,0.4,-,-,0.2,-,-,1.2,3.8,1.8,0.2,2.1,2.2,16.7,0.2,0.6,-,Premier League,2020/2021
30,Gabriel Jesus,Man City,FW,22(7),2060,9,4,2,-,1.9,85,0.7,1,7.11,0.6,0.5,1,-,0.2,0.6,-,-,1.1,1.7,1.6,0.6,1.3,2,25.2,0.1,0.4,-,Premier League,2020/2021
31,Pedro Neto,Wolves,FW,30(1),2559,5,6,4,-,2,88.4,0.6,5,7.11,0.5,1,0.8,-,0.2,0.7,0.1,-,2,2.1,1.4,0.1,1.3,2.5,32.9,1.9,0.5,-,Premier League,2020/2021
32,Adama Traoré,Wolves,FW,28(9),2645,2,2,4,-,1.2,76.3,2,4,7.11,0.8,0.2,1.3,-,0.3,0.2,-,-,1.5,4.1,2.3,0.2,1.8,3,18.9,0.6,0.4,-,Premier League,2020/2021
33,Roberto Firmino,Liverpool,FW,33(3),2852,9,7,2,-,2.3,80.7,0.6,4,7.11,0.9,0.3,0.6,-,0.3,0.7,0.1,-,1.2,1.6,0.4,0.1,1.3,2.2,36.1,-,0.6,0.1,Premier League,2020/2021
34,Jamie Vardy,Leicester,FW,31(3),2846,15,9,1,-,2.4,67.5,1.5,3,7.11,0.5,0.1,0.8,0.1,0.9,0.4,0.1,-,0.8,0.8,0.7,1.1,0.4,1.7,12.8,0.1,0.1,-,Premier League,2020/2021
35,Mathew Ryan,Arsenal,GK,3,270,-,-,-,-,-,89.4,0.3,-,7.10,-,-,-,-,1,-,-,-,0.3,-,-,-,-,-,15.7,-,1.7,-,Premier League,2020/2021
36,Youri Tielemans,Leicester,M(C),37(1),3358,6,4,6,-,1.3,81.7,0.9,2,7.09,2.3,1.2,1,-,0.4,1.7,0.2,-,1.3,1.1,1.4,-,0.9,1.1,65.2,0.6,3,0.2,Premier League,2020/2021
37,Lucas Digne,Everton,M(L),30,2682,-,7,2,1,0.4,77.5,3.1,1,7.08,2.1,1,1.1,0.1,2.4,0.8,0.1,-,1.5,0.6,0.7,0.1,0.7,1.1,42.2,1.5,1.3,-,Premier League,2020/2021
38,Christian Benteke,Crystal Palace,FW,21(9),1819,10,1,1,1,2.4,58.6,6.8,2,7.08,0.5,0.1,1.2,-,1.3,0.2,0.2,-,0.5,0.5,0.7,0.5,0.9,2,19.2,-,0.3,-,Premier League,2020/2021
39,Bernardo Silva,Man City,FW,24(2),2071,2,6,5,-,1.1,91.8,0.5,3,7.07,1,0.7,0.7,-,0.2,1.6,-,-,1,1.6,0.7,0.1,0.9,1.3,52.8,0.1,1.9,-,Premier League,2020/2021
40,Kurt Zouma,Chelsea,D(CR),22(2),2025,5,-,3,-,1.1,90.9,3.6,1,7.07,0.7,1.2,0.7,0.5,3.8,0.2,0.4,-,0.2,0.1,0.3,-,0.2,0.3,74,-,3.8,-,Premier League,2020/2021
41,Solly March,Brighton,M(CLR),19(2),1675,2,1,-,-,1,76,0.7,2,7.07,2.3,1,1.2,-,1,0.8,0.2,-,1.3,2.1,1.2,0.1,1.1,1,34.1,0.9,2,-,Premier League,2020/2021
42,James Ward-Prowse,Southampton,M(CR),38,3420,8,7,5,-,1.1,86.4,1.2,2,7.07,2,1.1,1.2,-,1.4,1.1,0.1,-,1.6,0.4,0.7,-,0.4,0.9,64.1,1.4,2.1,-,Premier League,2020/2021
43,Mohamed Salah,Liverpool,FW,34(3),3082,22,5,-,-,3.4,83.7,0.5,3,7.07,0.5,-,0.6,-,0.3,0.2,-,-,1.5,1,0.6,0.4,2.2,3.1,34.1,0.2,0.6,0.1,Premier League,2020/2021
44,Liam Cooper,Leeds,D(C),25,2188,1,-,4,1,0.6,85.6,3.8,2,7.06,2.7,2.4,0.9,0.5,2.7,0.9,1.3,-,-,0.2,1.1,-,-,0.3,65.9,-,3.8,-,Premier League,2020/2021
45,Kiko Casilla,Leeds,GK,3,270,-,-,-,-,-,87.2,0.7,-,7.06,-,-,-,-,1.3,-,-,-,-,-,-,-,-,-,26,-,3.7,-,Premier League,2020/2021
46,Serge Aurier,Tottenham,M(R),19,1609,2,3,-,-,0.8,80.8,1.9,-,7.06,2.9,1,1.2,0.2,2.2,1.3,0.3,-,0.9,0.9,0.8,0.1,0.7,1.5,41.7,0.5,1.1,0.1,Premier League,2020/2021
47,Paul Pogba,Man Utd,M(CL),21(5),1896,3,3,3,-,1.2,83,2.1,4,7.06,1.4,1,1.6,-,1.4,0.8,0.1,-,1,1.7,1.5,0.2,1.9,2.1,51.3,0.1,3.7,0.1,Premier League,2020/2021
48,Harry Maguire,Man Utd,D(C),34,3048,2,1,11,-,1.1,87.3,4,4,7.04,0.9,1.8,1.2,0.6,3.6,0.3,0.7,-,0.2,0.2,0.9,-,0.2,0.3,65.5,-,4.5,-,Premier League,2020/2021
49,John Stones,Man City,D(CR),22,1934,4,-,-,1,0.7,93.3,1.7,1,7.03,1,0.8,0.3,0.7,2.5,0.2,0.7,-,0.1,0.5,0.4,-,0.1,0.2,78.5,-,2.8,-,Premier League,2020/2021
50,James Justin,Leicester,M(LR),23,2070,2,1,4,-,0.4,80.5,1.1,1,7.03,2.7,1.3,0.7,0.2,1.9,0.9,0.4,-,0.9,0.8,1.7,0.1,0.6,1.3,45.8,0.3,1.2,-,Premier League,2020/2021
51,Luke Shaw,Man Utd,M(L),30(2),2657,1,5,8,-,0.3,85,1.2,2,7.03,1.4,0.6,1.3,0.1,1.2,0.5,0.3,1,2.3,1.1,0.9,0.1,0.7,0.8,50.3,1.8,0.9,-,Premier League,2020/2021
52,Patrick Bamford,Leeds,FW,37(1),3066,17,7,3,-,2.8,77.3,1.2,3,7.03,0.6,0.3,0.9,-,1,0.5,0.1,-,0.8,0.5,0.6,0.5,0.6,2.2,13.3,-,0.1,0.1,Premier League,2020/2021
53,Caoimhín Kelleher,Liverpool,GK,2,180,-,-,-,-,-,75,-,-,7.03,-,-,-,-,1,-,-,-,-,-,-,-,-,-,26,-,2,-,Premier League,2020/2021
54,James Tarkowski,Burnley,D(C),36,3240,1,-,6,-,0.6,70.1,4.6,3,7.02,1.8,1.2,0.8,0.6,4.4,0.7,1.2,-,0.3,0.3,0.8,0.1,0.1,0.5,35,0.1,3.6,-,Premier League,2020/2021
55,Antonio Rüdiger,Chelsea,D(CR),19,1710,1,-,-,-,0.7,89.4,2.2,-,7.02,1.6,0.9,0.8,0.5,2.7,0.2,0.5,1,0.2,0.2,0.6,0.1,0.1,0.5,80.2,0.1,4,-,Premier League,2020/2021
56,Trent Alexander-Arnold,Liverpool,M(R),34(2),3033,2,7,2,-,1.5,79.4,0.2,2,7.02,1.6,1.4,0.6,0.4,1.2,0.6,0.1,-,2.1,0.9,0.3,0.1,0.6,0.9,66.1,1.9,4.2,0.1,Premier League,2020/2021
57,Wesley Fofana,Leicester,D(C),27(1),2265,-,-,7,-,0.4,86.4,3.3,-,7.01,1.8,2.2,1.3,0.5,3.3,0.5,0.6,-,0.2,0.5,1,0.1,0.4,1,60.3,-,2.7,-,Premier League,2020/2021
58,Declan Rice,West Ham,DMC,32,2880,2,1,2,-,0.8,88,1.4,1,7.01,1.8,1.8,0.7,-,1.1,0.9,0.3,-,0.7,0.9,0.4,0.1,0.6,1.1,47.7,0.3,2.3,-,Premier League,2020/2021
59,Kalvin Phillips,Leeds,DMC,28(1),2431,1,2,10,-,0.5,84.7,1,1,7.01,2.6,1.6,1.6,0.1,1.7,1.2,0.5,-,1.2,0.7,1.1,-,0.6,1.4,48.4,1,4.7,0.1,Premier League,2020/2021
60,James Maddison,Leicester,AM(CLR),24(7),2105,8,5,4,-,2.4,83.3,0.1,2,7.00,1,0.3,0.6,-,0.1,0.9,-,-,1.6,0.9,1.8,0.2,1.1,1.8,32.9,0.8,1.1,0.1,Premier League,2020/2021
61,Ben Chilwell,Chelsea,M(L),27,2290,3,5,3,-,1,82,1.4,2,7.00,1.6,0.9,0.9,0.1,1.7,0.7,0.1,-,1.1,0.6,1.5,0.3,0.7,1.3,54.4,1,1.9,-,Premier League,2020/2021
62,Emiliano Martínez,Aston Villa,GK,38,3420,-,-,1,-,-,62.5,0.3,3,7.00,0.1,0.1,-,-,0.4,-,-,-,0.1,-,0.2,-,-,-,29.8,-,7,-,Premier League,2020/2021
63,Frank Anguissa,Fulham,M(C),29(7),2587,-,3,6,-,0.9,84.2,1.8,4,6.99,2.2,1.6,1.2,-,0.4,1.1,0.2,-,0.8,2.7,0.8,-,1.4,2,39.3,0.1,1.1,0.1,Premier League,2020/2021
64,Yves Bissouma,Brighton,M(C),35(1),3114,1,-,8,1,1.2,87.4,1.1,-,6.98,2.9,1.8,1.5,-,1.8,0.9,0.2,-,0.4,1.5,0.9,-,0.8,0.9,46.8,-,2.1,-,Premier League,2020/2021
65,Richarlison,Everton,FW,33(1),2872,7,3,4,1,2.4,70,1.2,4,6.98,1.4,0.4,1,-,1,1,0.1,-,0.7,1.8,2.1,0.7,1.6,2,22,0.1,0.4,0.1,Premier League,2020/2021
66,Harvey Barnes,Leicester,AM(CL),22(3),1950,9,4,-,-,2.2,75.2,1,2,6.98,0.8,0.3,0.6,-,0.4,0.7,0.1,-,1,1.6,1.3,-,1.2,2.3,24.2,0.1,0.7,-,Premier League,2020/2021
67,Alex Telles,Man Utd,M(L),8(1),692,-,2,-,-,0.6,84.7,1.9,-,6.97,1.6,1.8,0.4,0.1,2,1,0.2,-,1.3,0.3,0.4,0.1,0.6,0.6,50.9,1.3,1.6,0.1,Premier League,2020/2021
68,Okay Yokuslu,West Brom,DMC,15(1),1319,-,1,4,-,0.8,82.5,2.6,-,6.96,2.4,2.2,1.6,-,2,1.1,0.2,-,0.4,1.2,1.8,0.1,0.6,1.4,33.1,-,1.9,-,Premier League,2020/2021
69,Jack Harrison,Leeds,FW,34(2),2858,8,8,2,-,1.3,74,0.7,4,6.96,1.8,0.4,0.8,-,0.5,0.9,0.1,-,1.6,1.2,0.6,0.3,1.8,2.6,27.5,0.9,0.9,-,Premier League,2020/2021
70,Matheus Pereira,West Brom,AM(CLR),30(3),2582,11,6,2,1,2,79.6,0.4,2,6.96,0.8,0.9,1,-,0.4,1.3,-,-,1.8,1.2,1.6,0.4,1.4,2.2,28.5,1.1,1.5,0.2,Premier League,2020/2021
71,Joël Matip,Liverpool,D(C),9(1),693,1,2,2,-,0.5,87.7,2.3,1,6.96,1.4,0.7,1.1,1.2,2.2,0.1,-,-,0.3,-,0.4,-,0.1,0.3,54.6,-,1.4,0.1,Premier League,2020/2021
72,Vladimír Coufal,West Ham,M(R),34,3055,-,7,3,-,0.4,71.2,1.6,1,6.95,2.1,1.2,0.9,0.3,2.6,1.1,0.2,-,1.3,0.4,1,-,0.5,1.1,37.6,1,1,-,Premier League,2020/2021
73,Pierre-Emile Højbjerg,Tottenham,M(C),38,3420,2,4,9,-,0.4,88.5,1.2,1,6.95,2.6,1.3,1.8,-,1.7,2,0.2,-,0.4,0.6,1.4,-,0.5,1,72.8,-,2.8,-,Premier League,2020/2021
74,Luke Ayling,Leeds,M(R),38,3400,-,-,7,-,0.6,79,1.7,-,6.94,2.8,0.9,0.8,0.4,2,1,0.9,-,0.7,1.1,1.4,0.1,0.6,1.4,62.7,0.4,4.6,0.1,Premier League,2020/2021
75,Scott Carson,Man City,GK,1,90,-,-,-,-,-,90,-,-,6.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,Premier League,2020/2021
76,Reece James,Chelsea,M(R),25(7),2367,1,2,3,-,1.1,88.4,1.3,1,6.94,1.7,0.5,1,0.1,1.3,0.7,0.2,-,1.3,1.1,0.5,-,0.7,0.8,53,1.1,2.3,-,Premier League,2020/2021
77,Oriol Romeu,Southampton,DMC,20(1),1768,1,1,6,-,0.7,82.6,1.5,2,6.93,3.3,1.4,1.4,-,0.7,2,0.3,-,0.7,0.7,1.1,-,0.9,1.1,60.7,0.1,1.8,-,Premier League,2020/2021
78,Matty Cash,Aston Villa,M(CLR),28,2380,-,2,6,1,0.3,75.7,1.3,1,6.93,2.5,2.1,1.3,0.1,2.9,1.2,0.4,-,0.8,0.4,0.8,0.1,0.5,0.7,36,0.8,2,-,Premier League,2020/2021
79,Scott McTominay,Man Utd,DMC,24(8),2128,4,1,3,-,0.8,87,1.5,-,6.93,1.6,0.9,1.5,-,1.3,0.4,0.3,-,0.5,0.8,1.3,-,0.5,1.3,40.6,0.1,2.1,-,Premier League,2020/2021
80,Ahmed Hegazy,West Brom,D(C),1,90,-,-,-,-,-,67.9,5,-,6.93,-,1,-,-,7,-,-,-,-,-,-,-,-,3,56,-,4,-,Premier League,2020/2021
81,Ben Mee,Burnley,D(CL),30,2694,2,-,3,-,0.7,71.1,3.7,2,6.93,1.1,1.4,0.5,0.7,4.9,0.5,1.5,-,0.2,0.1,0.6,-,0.1,0.3,37.4,-,3.7,-,Premier League,2020/2021
82,Anthony Elanga,Man Utd,AM(LR),2,156,1,-,-,-,1,75.5,0.5,1,6.93,2,0.5,1,-,0.5,0.5,0.5,-,0.5,1.5,2,0.5,1,4,26.5,0.5,1,-,Premier League,2020/2021
83,Fred,Man Utd,M(C),27(3),2397,1,-,5,-,0.8,87.7,0.3,-,6.92,2.7,1.5,1.5,-,0.7,2,0.3,-,0.8,0.8,1,-,1,1,60.2,-,3.3,0.1,Premier League,2020/2021
84,Timothy Fosu-Mensah,Man Utd,D(CR),1,81,-,-,1,-,1,90.9,1,-,6.92,2,3,1,-,1,-,-,-,2,2,-,1,2,-,66,1,1,-,Premier League,2020/2021
85,César Azpilicueta,Chelsea,M(R),24(2),2191,1,2,5,1,0.4,86.9,2.1,1,6.92,2,1.1,1.2,0.1,2.3,0.7,0.2,-,1,0.2,0.5,0.2,0.2,0.7,72.6,0.3,1.5,0.1,Premier League,2020/2021
86,Ademola Lookman,Fulham,FW,31(3),2756,4,4,5,-,2,80.9,0.2,2,6.92,1,0.6,1.4,-,0.2,0.9,-,-,1.8,2.4,1.7,0.4,2.1,3.1,30.9,0.9,0.6,0.1,Premier League,2020/2021
87,Michael Keane,Everton,D(CR),33(2),2990,3,1,4,-,0.5,87.2,3.2,2,6.92,0.8,1.5,0.4,0.3,4.5,0.5,0.9,-,0.2,0.1,0.2,-,0.1,0.2,55.4,-,3.7,-,Premier League,2020/2021
88,Rúben Dias,Man City,D(C),32,2845,1,-,4,-,0.4,93.2,1.9,-,6.91,0.8,1.1,0.7,0.3,2.8,0.4,0.7,1,0.1,0.2,0.6,-,0.1,0.3,84.8,-,3.4,-,Premier League,2020/2021
89,Thiago Silva,Chelsea,D(C),23,1938,2,-,3,1,0.6,93,2,-,6.91,0.9,1.4,0.6,0.6,3.6,0.3,0.6,-,0.2,0.1,0.7,-,0.1,0.3,84.3,-,5,-,Premier League,2020/2021
90,Raúl Jiménez,Wolves,FW,10,825,4,-,-,-,2.6,79.2,1.5,1,6.91,0.3,0.8,0.9,-,1,0.7,-,1,0.5,1,1.7,0.4,1.8,3.2,25.9,0.1,1.5,-,Premier League,2020/2021
91,Illan Meslier,Leeds,GK,35,3150,-,-,-,-,-,77.1,0.6,3,6.91,-,-,-,-,1.2,-,-,1,-,-,0.3,-,-,0.1,30.9,-,4.8,-,Premier League,2020/2021
92,Diego Llorente,Leeds,DMC,14(1),1206,1,-,1,-,0.5,83.3,2.2,1,6.90,2.3,1.3,1,0.3,2.5,0.9,0.9,-,0.3,0.4,0.6,-,0.5,0.7,47.9,-,2.7,0.1,Premier League,2020/2021
93,Matt Targett,Aston Villa,M(L),38,3405,-,2,7,-,0.2,78,1.9,-,6.90,2.2,1.4,0.7,0.2,2.3,0.8,0.4,-,1,0.4,0.6,-,0.2,0.6,44.3,0.7,3.1,-,Premier League,2020/2021
94,Marcos Alonso,Chelsea,M(L),11(2),960,2,-,2,-,1.7,82.5,1.8,1,6.90,1,0.9,1,-,2.2,0.5,0.1,-,1.2,0.7,0.9,0.2,0.7,1,39.1,0.2,1.2,-,Premier League,2020/2021
95,Nélson Semedo,Wolves,M(R),34,2988,1,1,5,-,0.7,81,1.2,1,6.90,2.5,1.2,1.2,0.2,2.1,0.9,0.3,1,0.6,1.8,1,0.1,0.8,1.6,46.1,0.5,1.6,-,Premier League,2020/2021
96,Diogo Jota,Liverpool,FW,12(7),1113,9,-,2,-,2.4,74.9,0.7,-,6.89,0.6,0.3,1.3,-,0.2,1.4,-,-,0.6,1.1,1.1,0.1,1.1,2.1,22.4,0.1,0.4,0.1,Premier League,2020/2021
97,Jannik Vestergaard,Southampton,D(C),29(1),2575,3,-,3,1,0.8,83.6,3.3,1,6.89,1.7,1.4,0.6,0.5,4,0.6,0.5,-,0.2,0.2,0.4,-,0.2,0.4,58.8,-,3.6,-,Premier League,2020/2021
98,Arthur Masuaku,West Ham,M(L),12,1011,-,2,2,-,0.5,83.2,0.8,-,6.89,1.7,0.7,0.8,0.2,1.4,1.9,-,-,0.9,2.4,0.7,0.1,1.3,1.2,39.7,1,0.9,-,Premier League,2020/2021
99,Alexandre Lacazette,Arsenal,FW,22(9),1931,13,2,3,-,1.5,78.8,0.9,3,6.89,0.6,0.4,1.2,-,0.4,0.6,-,-,0.7,0.7,1.7,0.3,1,1.6,16.6,-,0.4,0.1,Premier League,2020/2021
100,Andros Townsend,Crystal Palace,FW,25(9),2259,1,5,-,-,1.1,73.7,0.1,1,6.88,2.3,1.2,0.8,-,0.4,1.4,0.1,-,1.2,1.3,1.6,0.1,1.6,1.4,20.7,1.6,0.5,-,Premier League,2020/2021
101,John McGinn,Aston Villa,M(C),37,3330,3,5,12,-,1.2,79.4,0.6,-,6.88,1.6,1.2,1.2,0.1,0.6,1.5,0.2,-,1.1,1.4,2.1,-,0.9,1.8,36.9,0.3,3.3,0.1,Premier League,2020/2021
102,Wilfried Zaha,Crystal Palace,FW,29(1),2614,11,2,6,-,2,78.3,0.3,2,6.88,0.9,0.3,1.1,-,-,0.6,-,-,1,1.8,2.9,0.7,2.6,3.6,24.5,0.2,0.3,0.1,Premier League,2020/2021
103,Andrew Robertson,Liverpool,M(L),38,3386,1,7,2,-,0.5,84.4,0.8,-,6.88,1.2,0.6,0.6,0.3,1.8,0.8,0.2,-,1.7,0.7,0.3,0.2,0.3,1.1,70.5,1.6,2.1,-,Premier League,2020/2021
104,Bukayo Saka,Arsenal,M(CLR),30(2),2562,5,3,1,-,1.9,81.8,0.4,2,6.88,0.8,0.8,0.9,-,0.6,0.9,0.1,1,1.2,1.4,2,0.5,1.3,2.3,30.6,1,0.4,-,Premier League,2020/2021
105,Jorginho,Chelsea,DMC,23(5),2014,7,1,2,-,0.5,89.2,0.6,4,6.88,2,1.4,1.1,-,0.7,1.6,0.2,-,0.9,0.6,1,-,0.5,0.7,63.7,0.1,2.7,0.1,Premier League,2020/2021
106,Jonny Evans,Leicester,D(CL),28,2476,2,2,7,-,0.3,85.9,3.3,1,6.87,0.9,1.6,0.6,0.6,3.4,0.2,0.1,1,0.4,0.3,0.4,-,0.1,0.1,66.1,-,3.9,-,Premier League,2020/2021
107,Romain Saïss,Wolves,DMC,27,2408,3,-,2,-,1,81.2,2.6,2,6.87,1.3,1.9,1.1,0.5,4.1,0.5,0.5,-,0.2,0.3,0.4,-,0.1,0.4,52.9,0.1,4,-,Premier League,2020/2021
108,Stuart Dallas,Leeds,M(CLR),38,3411,8,2,7,-,1.3,83.7,0.9,3,6.87,1.9,1.2,1.1,0.1,1.2,1.5,0.1,-,0.7,0.6,1.3,-,0.9,1.4,51.6,0.3,2,-,Premier League,2020/2021
109,Dwight McNeil,Burnley,AM(CLR),34(2),3071,2,5,1,-,0.7,78.9,0.5,1,6.87,1.3,0.9,0.3,-,0.5,1.1,0.2,-,1.3,1.8,1.1,0.1,1.7,1.6,30.7,1.4,1.8,-,Premier League,2020/2021
