,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
11,Leroy Sané,Man City,FW,27(5),2423,10,15,4,-,1.8,84.2,0.5,3,7.54,0.8,0.4,0.8,-,0.2,0.4,-,-,1.8,2.7,0.8,0.2,2,2.5,34.1,0.7,0.4,0.1,Premier League,2017/2018
12,Paulo Gazzaniga,Tottenham,GK,1,90,-,-,-,-,-,77.3,1,-,7.52,-,-,-,-,1,1,-,-,-,-,-,-,-,-,22,-,7,-,Premier League,2017/2018
13,Aaron Wan-Bissaka,Crystal Palace,M(R),7,628,-,-,1,-,-,72.9,1.3,-,7.52,4.1,2.1,0.3,0.1,4.9,0.6,1,-,0.4,1.9,0.4,-,0.9,1.3,29,0.6,0.7,-,Premier League,2017/2018
14,Paul Pogba,Man Utd,M(CL),25(2),2151,6,10,5,1,2.8,85.3,1.9,4,7.48,1.2,0.8,1.6,-,0.9,1,-,-,1.4,2.8,1.9,0.1,1.5,2.1,63.7,0.1,4.1,0.2,Premier League,2017/2018
15,Fernandinho,Man City,DMC,33(1),2885,5,3,7,-,1.4,90.1,2.8,1,7.44,1.8,1.4,1.2,0.1,1.9,1.2,0.2,-,0.6,0.6,0.8,-,0.6,1,87.5,-,3.1,0.3,Premier League,2017/2018
16,Jérémy Pied,Southampton,M(CLR),2,180,-,1,-,-,1,77.1,0.5,-,7.41,4.5,4,0.5,-,2,1.5,1,-,1,1,1,-,-,1.5,48,0.5,1.5,-,Premier League,2017/2018
17,Christian Eriksen,Tottenham,FW,37,3226,10,10,-,-,2.6,82.4,0.5,4,7.40,1.4,0.8,0.4,-,0.5,1.1,-,-,2.6,0.8,0.6,-,1.9,2,61,1.4,3.6,0.2,Premier League,2017/2018
18,Roberto Firmino,Liverpool,FW,32(5),2778,15,7,1,-,2.3,72.6,1.2,3,7.39,1.8,0.5,1.5,0.1,0.2,1.4,0.1,-,1.5,1.3,0.5,0.4,1.9,2.2,31.6,0.1,0.4,0.2,Premier League,2017/2018
19,Shkodran Mustafi,Arsenal,D(CR),25(2),2274,3,1,6,-,0.5,86.2,4.5,3,7.38,2.4,2.1,1,0.7,6.3,1,0.6,-,0.3,-,0.4,0.1,0.1,0.3,64.2,0.1,2.7,-,Premier League,2017/2018
20,Wilfried Zaha,Crystal Palace,FW,28(1),2551,9,3,5,-,2.2,75.3,0.1,3,7.38,1,0.2,1.6,-,-,0.7,-,-,1.8,4.1,2.6,0.7,3.8,3.7,21.5,0.5,0.3,0.1,Premier League,2017/2018
21,Virgil van Dijk,Liverpool,D(C),14,1260,-,-,1,-,1.1,89.8,5.6,1,7.35,1.1,1.3,0.6,0.5,5.6,0.1,0.1,-,0.4,-,0.8,-,0.1,0.1,81.2,-,5,0.1,Premier League,2017/2018
22,Henrikh Mkhitaryan,Arsenal,FW,9(2),797,2,4,-,-,1.9,77.7,0.9,2,7.35,1.6,0.7,1.1,-,0.4,1.5,0.2,-,1.5,1.5,1.5,0.2,1.8,1.7,40.8,0.5,0.8,0.4,Premier League,2017/2018
23,Sergio Romero,Man Utd,GK,1,90,-,-,-,-,-,60,-,-,7.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,6,-,Premier League,2017/2018
24,Alexis Sánchez,Arsenal,FW,17(2),1508,7,3,4,-,3.6,72.4,0.8,3,7.33,1.1,0.3,1.1,-,-,1.3,0.1,-,2.7,2.1,2.3,0.8,2.5,3.4,45.9,0.5,2.6,0.4,Premier League,2017/2018
25,Pierre-Emerick Aubameyang,Arsenal,FW,12(1),1058,10,4,-,-,2.4,69.4,0.6,2,7.33,0.4,0.2,0.1,-,0.5,0.5,0.1,-,1,0.8,0.6,0.8,0.9,0.9,24.4,0.2,0.4,-,Premier League,2017/2018
26,James Tomkins,Crystal Palace,D(CR),27(1),2388,3,-,8,-,0.8,81.8,4.1,3,7.31,1.7,2.3,0.7,0.5,7.6,0.5,0.4,-,-,0.2,0.5,-,0.1,0.3,31.7,-,2.7,-,Premier League,2017/2018
27,Romelu Lukaku,Man Utd,FW,33(1),2869,16,7,4,-,2.5,68.4,3.2,2,7.29,0.2,0.1,0.9,-,0.6,0.4,0.1,-,1,1,0.5,0.5,1.4,2.2,21.2,0.3,0.6,0.1,Premier League,2017/2018
28,Riyad Mahrez,Leicester,FW,34(2),2961,12,10,2,-,2,79.6,0.8,5,7.28,1.1,0.5,0.6,-,0.3,1.5,-,-,1.6,2.3,1.6,0.3,1.8,2.6,35.4,1,3,0.2,Premier League,2017/2018
29,Serge Aurier,Tottenham,M(R),16(1),1429,2,2,1,1,0.9,79.4,2.8,1,7.28,2.8,1.8,1.2,0.4,2.8,1.2,0.1,-,0.9,0.9,0.9,0.1,0.9,0.9,45.6,0.4,1.5,-,Premier League,2017/2018
30,Emre Can,Liverpool,DMC,24(2),2094,3,4,8,-,1,85.5,1.8,2,7.28,2.6,1.1,1,-,1.2,1,0.2,-,1,0.9,1,-,0.6,1.2,59.3,0.2,2.9,0.2,Premier League,2017/2018
31,Kyle Walker-Peters,Tottenham,M(R),2(1),188,-,2,-,-,-,82.5,0.7,-,7.28,1.7,1,0.3,-,2,0.7,-,-,1,1.3,1.3,-,1.7,1,32.3,0.7,1,-,Premier League,2017/2018
32,Sadio Mané,Liverpool,FW,28(1),2207,10,7,3,1,2.4,80.4,0.9,1,7.27,1,0.3,0.8,0.1,0.2,0.7,-,-,1.7,1.9,1.7,0.4,1.7,2.4,33.2,0.2,0.8,0.2,Premier League,2017/2018
33,Aaron Ramsey,Arsenal,M(CLR),21(3),1848,7,8,-,-,2.3,84.9,0.4,1,7.27,1.5,1,1.2,-,0.3,1.5,0.1,-,1.2,1.2,1.4,-,1.5,2,51.6,0.1,1.8,0.2,Premier League,2017/2018
34,Jan Vertonghen,Tottenham,D(CL),36,3205,-,-,4,-,0.7,86.3,3.3,3,7.26,1.8,1.7,0.6,0.8,4.7,0.3,0.3,-,0.3,0.8,0.7,-,0.2,0.5,69.1,0.1,4.5,-,Premier League,2017/2018
35,Mesut Özil,Arsenal,M(CLR),24(2),2164,4,8,4,-,1.5,86.5,-,2,7.25,0.8,0.5,0.7,-,0.2,0.7,-,-,3.2,1.4,0.8,0.5,1.2,1.6,69.6,1,2.2,0.3,Premier League,2017/2018
36,N'Golo Kanté,Chelsea,DMC,34,2998,1,1,3,-,0.7,89.3,0.5,1,7.25,3.3,2.5,1.2,-,0.8,1.7,0.1,-,1.2,1.4,0.4,-,1.2,1.3,63.3,0.1,2.6,0.1,Premier League,2017/2018
37,Chris Smalling,Man Utd,D(CR),28(1),2536,4,-,4,-,0.4,87.6,3.7,1,7.24,1.4,2.2,0.8,0.2,5.5,0.4,1,-,0.1,0.1,0.5,0.1,0.1,0.2,39.2,-,1.5,-,Premier League,2017/2018
38,James Tarkowski,Burnley,D(C),31,2790,-,-,5,-,0.6,73.1,4.7,4,7.22,1.5,1.6,0.8,0.7,7.1,0.7,1.4,-,0.2,0.4,0.8,0.1,0.2,0.4,35.2,0.1,3.8,-,Premier League,2017/2018
39,Phil Jones,Man Utd,DMC,23,1975,-,-,2,-,0.1,91.2,2.5,2,7.21,1.1,1.8,0.4,0.4,5.6,0.5,0.7,1,0.1,0.3,1,-,-,0.3,47.1,-,2.3,-,Premier League,2017/2018
40,Nemanja Matic,Man Utd,DMC,35(1),3119,1,1,6,-,0.5,87.7,1.6,-,7.20,1.9,1.8,0.9,0.1,1.6,1.3,0.4,-,0.7,1.5,0.6,0.1,0.9,1,72.3,0.1,4.9,-,Premier League,2017/2018
41,César Azpilicueta,Chelsea,M(R),37,3330,2,6,1,-,0.4,86.7,2.2,1,7.18,2.2,1.5,0.7,0.4,3.2,0.7,0.6,1,0.8,0.2,0.4,-,0.2,0.4,74.6,0.4,3.4,0.2,Premier League,2017/2018
42,Shane Duffy,Brighton,D(C),37,3294,-,1,8,-,0.8,76.4,5.4,3,7.18,0.8,1.4,0.9,0.4,8.8,0.4,1.6,-,0.2,0.2,0.7,0.2,0.1,0.4,36.7,0.1,3.6,-,Premier League,2017/2018
43,Kevin Long,Burnley,D(C),16,1440,1,2,1,-,0.6,71.7,5,3,7.16,2,1.2,0.9,0.5,7.9,0.6,0.9,1,0.4,-,1.3,0.1,0.1,0.4,33.8,-,3.8,-,Premier League,2017/2018
44,Fabian Delph,Man City,M(CL),21(1),1746,1,2,2,-,0.5,93,1,1,7.16,2.1,1.4,0.7,0.3,1.6,0.9,-,-,0.5,1.4,0.8,-,0.5,0.9,73.4,0.1,2.4,-,Premier League,2017/2018
45,Wilfred Ndidi,Leicester,DMC,33,2899,-,3,6,2,1.2,76.1,3.5,2,7.14,4.2,1.5,1.8,-,2.9,2.2,0.3,-,0.4,1,0.8,-,1.3,1.2,51,-,2.4,0.1,Premier League,2017/2018
46,Nicolás Otamendi,Man City,D(C),33(1),2968,4,-,9,-,0.9,91.9,2.3,5,7.13,1.7,1.4,0.8,0.9,3.6,0.7,0.3,1,0.4,0.1,0.6,-,-,0.6,90.4,-,4.3,-,Premier League,2017/2018
47,Marcos Alonso,Chelsea,M(L),33,2860,7,2,6,-,2,79.4,1.8,3,7.13,1.5,1.4,0.8,0.1,1.8,0.6,0.2,-,1,0.5,0.9,0.2,0.7,1.3,40.8,0.5,1.2,-,Premier League,2017/2018
48,Nacho Monreal,Arsenal,M(L),26(2),2244,5,2,3,-,0.8,89.5,2.2,2,7.13,1.9,2,0.7,0.2,2.6,1,0.3,-,0.5,0.2,0.6,0.1,0.2,0.3,61.4,0.2,1.6,-,Premier League,2017/2018
49,Theo Walcott,Everton,FW,13(1),1153,3,3,2,-,1.4,75.9,0.5,4,7.13,1.9,0.6,0.4,-,0.8,0.6,-,-,1,1.9,2,0.5,1.6,2.9,21.9,0.9,0.6,-,Premier League,2017/2018
50,Ben Mee,Burnley,D(CL),29,2610,-,-,5,-,0.9,76.4,4,2,7.12,1.1,1.1,0.5,0.3,7.2,0.4,1.4,-,0.2,0.1,1,0.1,0.1,0.3,36.9,-,3.9,-,Premier League,2017/2018
51,Kurt Zouma,Stoke,D(CR),32(2),2888,1,-,1,-,0.6,78.3,3.2,3,7.12,1.5,1.8,0.6,0.6,6.8,0.2,0.7,-,0.2,0.6,0.6,-,0.5,0.4,30,-,2.5,-,Premier League,2017/2018
52,Ashley Young,Man Utd,M(LR),28(2),2448,2,4,7,-,0.6,79.5,0.6,4,7.12,1.8,1.9,1,0.2,2.4,1,0.2,-,0.9,1,1.2,-,0.6,0.6,42.8,1.1,3.2,-,Premier League,2017/2018
53,Andros Townsend,Crystal Palace,FW,35(1),3129,2,7,3,-,1.7,78.6,0.1,1,7.11,1.7,1,0.3,-,0.6,1.4,-,-,1.8,2.3,1.3,0.2,2,2.4,28.4,1.3,0.9,0.1,Premier League,2017/2018
54,Oleksandr Zinchenko,Man City,M(CLR),6(2),533,-,-,1,-,0.6,92.4,2,-,7.11,2.9,0.8,0.9,0.1,0.9,0.8,-,-,1,0.4,0.1,0.3,0.3,0.3,84,-,2.1,-,Premier League,2017/2018
55,Joe Gomez,Liverpool,D(CLR),21(2),1901,-,2,3,-,0.2,84.5,1.4,-,7.11,2.5,1.5,0.7,0.2,2.1,0.8,0.3,-,0.7,1,0.4,-,0.6,0.7,58.1,0.4,2.1,-,Premier League,2017/2018
56,Christopher Schindler,Huddersfield,D(C),37,3266,-,1,6,1,0.3,81.4,4.2,3,7.11,2.2,2,0.8,0.7,7.2,0.5,0.8,-,0.2,0.1,0.6,-,-,0.2,37.5,-,2.5,-,Premier League,2017/2018
57,Robert Brady,Burnley,M(CLR),15,1279,1,2,3,-,1.6,68.1,0.6,2,7.10,2.1,0.5,1.3,-,1.7,1.3,0.2,-,1.7,1.1,0.7,0.2,1.3,1.2,30.3,2.6,2.1,0.2,Premier League,2017/2018
58,Alexander Sørloth,Crystal Palace,FW,4,360,-,-,-,-,1.8,60.7,5,-,7.10,1.5,0.5,1.5,0.3,1.3,2,-,-,1.5,2.8,0.5,0.8,2.3,2.3,26.8,-,0.8,-,Premier League,2017/2018
59,Cesc Fàbregas,Chelsea,FW,25(7),2309,2,4,4,1,1.2,83.5,0.3,3,7.10,2.1,0.7,0.8,-,0.7,1.6,0.1,-,2.8,0.6,0.7,0.2,0.8,0.7,68.4,1.3,4,0.3,Premier League,2017/2018
60,Virgil van Dijk,Southampton,D(C),11(1),993,-,-,-,-,0.9,85.8,5,1,7.10,0.8,2.4,0.5,0.1,6.5,0.1,1.1,-,0.3,0.4,0.8,-,0.3,0.3,52.8,-,3,-,Premier League,2017/2018
61,Ryan Shawcross,Stoke,D(C),27,2372,1,1,2,-,0.9,67.3,5.7,-,7.09,1.3,1.4,1,0.6,8,0.4,0.9,1,0.1,0.1,0.7,0.1,-,0.1,24.7,-,2.1,-,Premier League,2017/2018
62,Aymeric Laporte,Man City,D(CL),9,807,-,-,1,-,0.3,92.5,2.7,-,7.09,0.9,1.2,1.1,0.9,2.9,0.6,0.1,-,0.2,0.3,0.4,-,-,0.2,90.1,0.1,4.7,-,Premier League,2017/2018
63,Dele Alli,Tottenham,FW,34(2),2972,9,10,7,-,1.9,77.2,0.8,1,7.09,1.3,0.5,1.2,-,0.5,0.7,0.2,-,1.8,1.2,2.3,0.1,2.5,2.7,34.8,0.1,1.1,0.2,Premier League,2017/2018
64,Alexandre Lacazette,Arsenal,FW,26(6),2212,14,4,1,-,2.1,76.7,0.9,1,7.09,0.8,0.2,0.9,-,0.1,0.7,0.1,-,1.1,1,0.9,0.7,1.6,1.9,22.6,0.1,0.3,-,Premier League,2017/2018
65,Ben Davies,Tottenham,M(L),26(3),2325,2,6,3,-,0.6,80.1,1.6,1,7.08,1.6,1,0.8,0.2,2.1,0.8,0.2,-,1.6,0.5,0.9,-,0.6,0.9,45,1.2,1.6,-,Premier League,2017/2018
66,Ruben Loftus-Cheek,Crystal Palace,M(CLR),21(3),1875,2,3,1,-,1.3,82.4,1.3,1,7.08,0.9,0.9,0.7,-,1.1,1,0.1,-,1.1,3,2.6,0.1,2,1.9,30.1,0.1,1,-,Premier League,2017/2018
67,Laurent Koscielny,Arsenal,D(C),25,2227,2,-,4,-,0.4,89,3.2,1,7.08,1.7,2.2,0.6,0.7,5.4,0.6,0.6,-,0.3,0.1,1,0.1,0.2,0.5,69.8,-,4.4,-,Premier League,2017/2018
68,Harry Maguire,Leicester,D(C),38,3420,2,4,7,-,0.8,78.4,3.1,1,7.08,1.7,1.3,0.9,0.6,4.6,0.4,0.7,-,0.5,1.3,0.8,0.1,0.5,0.7,45.8,0.1,4.6,-,Premier League,2017/2018
69,Marko Arnautovic,West Ham,FW,28(3),2323,11,6,5,1,2.3,71.5,0.7,5,7.07,0.7,0.4,1.1,-,1,0.4,0.1,-,1.1,1.8,0.9,1.4,1.4,1.9,22.1,0.3,0.3,0.1,Premier League,2017/2018
70,Antonio Valencia,Man Utd,M(R),31,2743,3,1,7,-,0.5,85.3,0.7,-,7.07,1.8,1.5,1.2,0.1,1.9,0.6,0.2,-,0.7,0.9,0.6,0.1,0.6,0.6,51.7,0.5,2.4,-,Premier League,2017/2018
71,Lasse Sørensen,Stoke,DMC,1,76,-,1,-,-,-,74.1,-,-,7.06,2,-,2,-,3,4,-,-,2,-,-,-,1,-,54,1,3,-,Premier League,2017/2018
72,Florian Lejeune,Newcastle,D(C),24,2104,-,2,3,-,0.5,76.8,3.5,1,7.05,1.4,1.9,0.7,0.7,6.1,0.7,0.6,-,0.3,0.5,0.6,0.1,0.2,0.5,44.6,-,4.5,-,Premier League,2017/2018
73,Kyle Walker,Man City,M(R),32,2787,-,6,2,1,0.4,87.8,2.2,-,7.05,1.5,0.9,0.5,0.5,2.1,0.4,0.1,1,0.9,0.8,0.6,0.1,0.6,1,73.8,0.2,2.7,-,Premier League,2017/2018
74,Gabriel Jesus,Man City,FW,19(10),1673,13,3,6,-,1.9,79.7,0.7,1,7.05,0.8,0.3,1,-,0.2,0.7,-,-,0.7,0.8,0.6,0.5,0.9,1.5,20.4,-,0.4,0.1,Premier League,2017/2018
75,Manuel Lanzini,West Ham,M(CLR),23(4),2049,5,6,4,-,1.6,87.6,0.1,2,7.04,0.7,1.1,0.3,-,0.2,1.2,-,-,1.5,2.4,1.3,0.1,1.7,1.1,45,0.6,1.1,0.1,Premier League,2017/2018
76,Jamaal Lascelles,Newcastle,D(C),32(1),2928,3,-,5,-,0.4,77.1,3.9,1,7.04,0.9,0.8,0.5,0.5,7,0.2,0.7,-,0.2,0.2,0.4,-,0.2,0.1,35.9,-,2.4,-,Premier League,2017/2018
77,Vincent Kompany,Man City,D(C),17,1397,1,1,6,-,0.5,92.6,2.5,-,7.04,1.2,0.9,1.1,0.5,4.2,0.4,0.5,-,0.2,0.2,0.1,-,0.1,0.4,84.1,-,4.9,0.1,Premier League,2017/2018
78,Kieran Trippier,Tottenham,M(R),21(3),1914,-,5,1,-,0.3,81.4,1.5,-,7.04,2.2,0.8,0.8,0.5,1.9,1,0.3,-,1.7,0.5,0.8,0.1,0.3,0.8,52.8,1,3.1,0.1,Premier League,2017/2018
79,Eric Bailly,Man Utd,D(CR),11(2),1000,1,-,2,-,0.2,86.2,1.3,-,7.03,1.3,1.9,0.8,0.6,4.3,0.5,0.5,1,0.2,0.3,0.7,-,0.4,0.1,32.8,-,1.4,0.1,Premier League,2017/2018
80,Arthur Masuaku,West Ham,M(L),21(6),1873,-,3,5,-,0.3,80.5,0.9,2,7.02,2.1,1,1.1,-,1.2,1.2,0.1,-,0.6,3.1,1.1,0.1,1.4,1.7,25.3,0.5,1,-,Premier League,2017/2018
81,Lewis Dunk,Brighton,D(C),38,3420,1,1,7,-,0.7,78.4,3.2,1,7.02,1.7,1.9,0.9,0.4,5.9,0.6,1.5,4,0.3,0.3,0.4,-,0.2,0.6,39.3,0.1,4.3,-,Premier League,2017/2018
82,Jóhann Gudmundsson,Burnley,AM(CLR),32(3),2840,2,8,2,-,1.5,73.7,1.2,-,7.02,1.2,1,0.5,-,0.9,0.8,-,-,1.9,1,0.9,0.1,1.3,1.3,23,1.8,1.2,-,Premier League,2017/2018
83,Andrew Robertson,Liverpool,M(L),22,1943,1,5,2,-,0.5,87.1,0.7,1,7.02,1.4,1.2,0.7,0.1,2.2,0.6,0.1,-,1.1,0.4,0.2,0.2,0.5,1,64.6,0.5,1.9,-,Premier League,2017/2018
84,Craig Dawson,West Brom,D(CR),28,2509,2,-,6,-,0.6,69.5,4.2,4,7.02,1.4,1.9,1.3,0.2,4.7,0.8,0.9,-,0.4,0.3,0.8,0.1,0.3,0.4,32.4,0.5,2.2,-,Premier League,2017/2018
85,Terence Kongolo,Huddersfield,D(CL),11(2),1047,-,-,-,-,0.2,71.4,2.2,1,7.02,2.5,2.5,0.4,0.5,4.9,0.6,0.5,-,0.2,0.5,0.8,-,0.4,0.7,23.9,0.2,0.9,-,Premier League,2017/2018
86,Granit Xhaka,Arsenal,M(C),37(1),3266,1,7,10,-,1.7,86.9,1.3,-,7.02,2.1,1,1.5,0.1,1.7,1.1,0.2,-,1,0.5,1.1,-,0.5,0.9,82,0.8,4.9,0.1,Premier League,2017/2018
87,Badou Ndiaye,Stoke,M(C),13,1140,2,1,5,-,1.5,82.2,0.8,2,7.02,4.1,1,1.8,-,1.3,1.9,0.8,-,0.5,1.3,1.6,0.2,1.5,1.7,26,0.1,1.6,-,Premier League,2017/2018
88,Trent Alexander-Arnold,Liverpool,M(R),18(1),1576,1,1,3,-,0.6,77.3,0.3,-,7.02,1.9,1.5,0.6,0.4,2.1,0.7,0.3,-,1.3,1.1,0.1,0.2,0.7,0.9,53,0.9,3.9,0.1,Premier League,2017/2018
89,Luka Milivojevic,Crystal Palace,DMC,35(1),3082,10,1,8,-,1.2,80.2,1.4,1,7.01,2.4,2,1.9,-,2.1,1.5,0.3,-,0.6,0.8,0.9,-,0.7,0.9,45.9,0.4,3.4,-,Premier League,2017/2018
90,Willian,Chelsea,AM(CLR),20(16),1883,6,7,1,-,1.5,80.2,0.3,4,7.01,0.6,0.3,0.3,-,0.3,0.4,-,-,1.7,1.9,1,0.1,0.9,1.6,25.7,0.6,1.1,0.1,Premier League,2017/2018
91,Abdoulaye Doucouré,Watford,M(C),37,3325,7,3,10,-,1.3,83.6,1.2,1,7.00,2.1,1.5,1.2,-,1.5,1.4,0.3,-,1.1,1.1,0.7,0.1,1.2,1.5,60.6,0.2,2.3,0.1,Premier League,2017/2018
92,Dejan Lovren,Liverpool,D(C),24(5),2125,2,1,4,-,0.5,88.5,3.6,2,6.99,0.9,1.3,0.5,0.9,4.9,0.3,0.5,-,0.2,-,0.2,-,-,0.2,62.2,0.1,3.1,-,Premier League,2017/2018
93,Son Heung-Min,Tottenham,FW,27(10),2312,12,6,-,-,2,85.2,0.1,3,6.99,0.5,0.3,0.4,-,0.2,0.7,-,-,1.1,1.6,0.7,0.7,1.5,1.8,24.8,0.1,0.4,0.1,Premier League,2017/2018
94,Ahmed Hegazy,West Brom,D(C),38,3387,2,-,4,-,0.4,73.1,2.7,3,6.98,1.5,1.6,0.6,0.7,7.1,0.6,1,-,0.2,0.6,0.3,0.1,0.2,0.3,31.2,0.1,3.6,-,Premier League,2017/2018
95,Jamie Vardy,Leicester,FW,37,3258,20,1,3,-,1.9,60.5,2.1,-,6.98,0.4,0.1,0.8,-,0.5,0.2,-,-,0.9,0.6,0.7,1.2,0.4,1.7,12.5,0.2,0.4,-,Premier League,2017/2018
96,Cuco Martina,Everton,D(CLR),20(1),1831,-,2,1,-,0.1,77.9,1.1,-,6.98,2.9,2,1.2,0.2,5.6,0.9,0.2,-,0.6,0.1,0.4,0.1,0.4,0.5,37.1,0.7,2.1,-,Premier League,2017/2018
97,Matthew Lowton,Burnley,M(R),25(1),2295,-,3,1,-,0.2,68.9,1.3,1,6.97,2.1,1.5,0.7,0.2,4.3,1.2,0.6,-,0.5,0.4,0.7,-,0.4,0.7,31.7,0.6,2.8,-,Premier League,2017/2018
98,Matt Targett,Southampton,M(L),2,167,-,-,-,-,-,72.5,0.5,-,6.97,3,1.5,0.5,0.5,3,1,1,-,1,1.5,1.5,-,0.5,1,40,1.5,3,0.5,Premier League,2017/2018
99,Simon Francis,Bournemouth,D(CR),31(1),2710,-,1,8,1,0.4,73.5,4.4,1,6.96,1.5,1.5,0.8,0.8,5.5,0.6,0.6,-,0.8,0.3,0.5,-,0.3,0.3,50.2,0.8,3.8,-,Premier League,2017/2018
100,Henrikh Mkhitaryan,Man Utd,FW,11(4),931,1,5,2,-,1,82.5,0.6,1,6.96,1,0.5,0.7,-,0.1,1.3,-,-,1.9,0.9,0.8,0.1,1.5,1.6,35.4,0.7,0.9,0.3,Premier League,2017/2018
101,Yohan Benalouane,Leicester,D(CR),1,90,-,-,-,-,2,63,2,-,6.96,7,1,1,-,4,2,1,-,-,-,1,1,-,-,27,-,2,-,Premier League,2017/2018
102,Eric Dier,Tottenham,DMC,32(2),2827,-,2,4,-,0.9,86.3,2.4,-,6.96,1.8,1.4,0.7,0.5,2.4,0.7,0.3,-,0.4,0.4,0.2,-,0.5,0.3,66.1,0.1,4.8,-,Premier League,2017/2018
103,Kenedy,Newcastle,M(LR),13,1030,2,2,1,-,1.8,77.2,0.2,-,6.95,2.4,1.1,1.2,0.2,0.7,1.8,0.1,-,1,1.2,1.5,-,1.5,3.4,27,0.8,0.6,-,Premier League,2017/2018
104,Idrissa Gueye,Everton,M(C),32(1),2757,2,1,6,1,0.7,84.7,1,1,6.95,3.5,1.9,1.5,-,1.3,1.5,0.3,-,0.5,0.5,1.6,-,1,1.3,47.5,0.1,2.2,-,Premier League,2017/2018
105,David Ospina,Arsenal,GK,4(1),380,-,-,-,-,-,69.2,1,-,6.95,-,-,-,-,1,-,-,-,-,-,0.8,-,-,-,23.4,-,4.4,-,Premier League,2017/2018
106,Jordan Henderson,Liverpool,M(CLR),25(2),2173,1,1,1,-,0.6,84.4,1,-,6.95,1.9,1.1,1,-,0.7,1.3,0.1,-,0.9,0.3,0.5,-,0.4,0.6,77.2,0.2,5.6,0.1,Premier League,2017/2018
107,Marouane Fellaini,Man Utd,M(C),5(11),613,4,-,1,-,0.6,85.2,2.4,2,6.94,0.9,0.9,0.8,-,1.1,0.6,0.2,-,0.3,0.3,0.8,0.2,0.8,0.8,24.6,-,0.7,-,Premier League,2017/2018
108,Davinson Sánchez,Tottenham,D(C),29(2),2535,-,-,1,1,0.3,89.4,2.4,-,6.94,1.2,1.2,0.8,1.1,5.1,0.7,0.3,1,0.1,0.3,0.6,-,0.1,0.3,60.2,-,3.9,-,Premier League,2017/2018
